2024-09-17 14:59:51,168 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:198] - INFO: Logging to log_rdpo/2024_09_17_14_50_24/swapped_noise1.0_[1,1,1]_2022
2024-09-17 14:59:51,170 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: (IB) Seed: 2022
2024-09-17 14:59:51,171 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Data: 300
2024-09-17 14:59:51,345 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:296] - INFO: MLE reward loss: 0.3429, l2 distance: 29.8423, acc: 0.82.
2024-09-17 14:59:51,346 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-09-17 14:59:51,347 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: MLE reward parameter: [14.11166716  6.22125723 12.16457928  6.6426602 ]
2024-09-17 14:59:51,580 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:313] - INFO: Learned oracle reward: 3.5898, 3.8487, 3.1982
2024-09-17 14:59:51,854 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1297] - INFO: unique_group_ids: {0, 1, 2}
2024-09-17 14:59:52,496 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  0, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0340, live_grad: 0.0000, reward_err: 0.0561, 0.0380, 0.0266, KL_dist: 0.2609, 0.1621, 0.1673, param: [3.31794486 1.33450947 4.61657226 4.15232748], weights: [0.33360765 0.33292084 0.33347151], train_wt_loss:  0.4689, val_wt_loss: 0.4828, train_grp_loss: [0.56395343 0.35769462 0.52312833], val_grp_loss: [0.55626795 0.36101401 0.52425212], train_hist_grp_loss: [0.56397062 0.35788553 0.52315607], cur_train_grp_loss: [0.56397062 0.35788553 0.52315607], max_reward_err:  0.0561, max_reward_err_index: 0, max_kl_dist:  0.2609, max_kl_dist_index: 0, max_train_grp_loss:  0.5640, max_train_grp_loss_index: 0, max_val_grp_loss:  0.5563, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5640, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:07:10,300 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  15600, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0233, live_grad: 0.0000, reward_err: 0.0369, 0.0358, 0.0118, KL_dist: 1.2359, 1.2462, 1.1235, param: [9.85067952 9.03402328 7.2463326  8.83392093], weights: [0.81120183 0.18779996 0.00099821], train_wt_loss:  0.5202, val_wt_loss: 0.4101, train_grp_loss: [0.40439613 0.46761883 0.35988302], val_grp_loss: [0.40320827 0.48922198 0.35402447], train_hist_grp_loss: [6899.38093318 6753.0669817  6229.34993921], cur_train_grp_loss: [0.40439739 0.46761761 0.35988479], max_reward_err:  0.0369, max_reward_err_index: 0, max_kl_dist:  1.2462, max_kl_dist_index: 1, max_train_grp_loss:  0.4676, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4892, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4676, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:13,080 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  15700, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0233, live_grad: 0.0000, reward_err: 0.0369, 0.0358, 0.0118, KL_dist: 1.2398, 1.2489, 1.1270, param: [9.87277526 9.0432386  7.25774973 8.84300161], weights: [0.80141686 0.19763994 0.0009432 ], train_wt_loss:  0.5212, val_wt_loss: 0.4108, train_grp_loss: [0.40435186 0.46739691 0.35976732], val_grp_loss: [0.40317783 0.48891406 0.35383007], train_hist_grp_loss: [6939.81700041 6799.82356431 6265.33150327], cur_train_grp_loss: [0.40435149 0.46740251 0.35976787], max_reward_err:  0.0369, max_reward_err_index: 0, max_kl_dist:  1.2489, max_kl_dist_index: 1, max_train_grp_loss:  0.4674, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4889, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4674, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:15,838 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  15800, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0232, live_grad: 0.0000, reward_err: 0.0373, 0.0358, 0.0120, KL_dist: 1.2439, 1.2508, 1.1306, param: [9.89819063 9.04673924 7.27246921 8.84674985], weights: [0.79134451 0.2077648  0.00089069], train_wt_loss:  0.5221, val_wt_loss: 0.4114, train_grp_loss: [0.40447133 0.46648927 0.35977394], val_grp_loss: [0.40331439 0.4878377  0.35372   ], train_hist_grp_loss: [6980.25672845 6846.52405602 6301.30753681], cur_train_grp_loss: [0.40446932 0.46650175 0.35977326], max_reward_err:  0.0373, max_reward_err_index: 0, max_kl_dist:  1.2508, max_kl_dist_index: 1, max_train_grp_loss:  0.4665, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4878, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4665, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:18,597 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  15900, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0232, live_grad: 0.0000, reward_err: 0.0373, 0.0358, 0.0120, KL_dist: 1.2483, 1.2518, 1.1341, param: [9.92690982 9.044487   7.2904783  8.84515695], weights: [0.78113937 0.21801992 0.00084071], train_wt_loss:  0.5229, val_wt_loss: 0.4120, train_grp_loss: [0.40475534 0.46489712 0.35990385], val_grp_loss: [0.40361884 0.48599476 0.3536952 ], train_hist_grp_loss: [7020.71655258 6893.09983527 6337.29033485], cur_train_grp_loss: [0.40475169 0.46491639 0.35990194], max_reward_err:  0.0373, max_reward_err_index: 0, max_kl_dist:  1.2518, max_kl_dist_index: 1, max_train_grp_loss:  0.4649, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4860, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4649, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:21,379 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16000, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0231, live_grad: 0.0000, reward_err: 0.0379, 0.0358, 0.0124, KL_dist: 1.2530, 1.2520, 1.1377, param: [9.95885167 9.03654304 7.31170273 8.83830984], weights: [0.77097558 0.22823112 0.0007933 ], train_wt_loss:  0.5237, val_wt_loss: 0.4124, train_grp_loss: [0.40520199 0.46263526 0.3601561 ], val_grp_loss: [0.40408934 0.4834028  0.35375537], train_hist_grp_loss: [7061.21285631 6939.48306612 6373.2921958 ], cur_train_grp_loss: [0.40519673 0.46266111 0.36015298], max_reward_err:  0.0379, max_reward_err_index: 0, max_kl_dist:  1.2530, max_kl_dist_index: 0, max_train_grp_loss:  0.4626, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4834, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4627, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:24,169 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16100, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0229, live_grad: 0.0000, reward_err: 0.0379, 0.0358, 0.0124, KL_dist: 1.2579, 1.2514, 1.1413, param: [9.9938657  9.02307624 7.33600276 8.82639785], weights: [7.61041603e-01 2.38209891e-01 7.48505571e-04], train_wt_loss:  0.5244, val_wt_loss: 0.4128, train_grp_loss: [0.40580639 0.4597329  0.36052763], val_grp_loss: [0.40472103 0.48009577 0.35389884], train_hist_grp_loss: [7101.76168691 6985.60810241 6409.32522108], cur_train_grp_loss: [0.40579959 0.45976496 0.36052334], max_reward_err:  0.0379, max_reward_err_index: 0, max_kl_dist:  1.2579, max_kl_dist_index: 0, max_train_grp_loss:  0.4597, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4801, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4598, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:26,927 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16200, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0228, live_grad: 0.0000, reward_err: 0.0379, 0.0358, 0.0124, KL_dist: 1.2630, 1.2500, 1.1448, param: [10.03173095  9.00436768  7.3631719   8.80971555], weights: [7.51533604e-01 2.47760055e-01 7.06340677e-04], train_wt_loss:  0.5248, val_wt_loss: 0.4130, train_grp_loss: [0.40656055 0.45623365 0.36101316], val_grp_loss: [0.4055059  0.47612408 0.35412245], train_hist_grp_loss: [7142.37845037 7031.41293362 6445.40109665], cur_train_grp_loss: [0.4065523  0.45627142 0.36100777], max_reward_err:  0.0379, max_reward_err_index: 0, max_kl_dist:  1.2630, max_kl_dist_index: 0, max_train_grp_loss:  0.4562, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4761, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4563, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:29,682 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16300, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0226, live_grad: 0.0000, reward_err: 0.0379, 0.0358, 0.0124, KL_dist: 1.2684, 1.2480, 1.1485, param: [10.07215814  8.9808104   7.39293865  8.78866098], weights: [7.42647641e-01 2.56685546e-01 6.66812996e-04], train_wt_loss:  0.5251, val_wt_loss: 0.4131, train_grp_loss: [0.40745332 0.45219498 0.36160506], val_grp_loss: [0.40643271 0.47155379 0.35442143], train_hist_grp_loss: [7183.07759688 7076.84060532 6481.53086362], cur_train_grp_loss: [0.40744375 0.45223782 0.36159865], max_reward_err:  0.0379, max_reward_err_index: 0, max_kl_dist:  1.2684, max_kl_dist_index: 0, max_train_grp_loss:  0.4522, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4716, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4522, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:32,455 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16400, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0224, live_grad: 0.0000, reward_err: 0.0385, 0.0351, 0.0127, KL_dist: 1.2739, 1.2454, 1.1521, param: [10.11479499  8.95290414  7.4249713   8.76372899], weights: [7.34571472e-01 2.64798625e-01 6.29903318e-04], train_wt_loss:  0.5251, val_wt_loss: 0.4130, train_grp_loss: [0.40847051 0.44768689 0.36229341], val_grp_loss: [0.40748711 0.46646498 0.35478944], train_hist_grp_loss: [7223.87230974 7121.84054322 6517.72468645], cur_train_grp_loss: [0.40845978 0.44773404 0.36228608], max_reward_err:  0.0385, max_reward_err_index: 0, max_kl_dist:  1.2739, max_kl_dist_index: 0, max_train_grp_loss:  0.4477, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4665, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4477, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:35,208 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16500, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0222, live_grad: 0.0000, reward_err: 0.0385, 0.0347, 0.0127, KL_dist: 1.2796, 1.2423, 1.1558, param: [10.15923479  8.92124504  7.45888573  8.73550014], weights: [7.27476574e-01 2.71927861e-01 5.95565425e-04], train_wt_loss:  0.5249, val_wt_loss: 0.4127, train_grp_loss: [0.40959512 0.44278992 0.36306611], val_grp_loss: [0.40865187 0.46094943 0.35521859], train_hist_grp_loss: [7264.77421151 7166.36971317 6553.99162866], cur_train_grp_loss: [0.40958341 0.44284052 0.36305801], max_reward_err:  0.0385, max_reward_err_index: 0, max_kl_dist:  1.2796, max_kl_dist_index: 0, max_train_grp_loss:  0.4428, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4609, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4428, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:38,000 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16600, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0220, live_grad: 0.0000, reward_err: 0.0385, 0.0344, 0.0127, KL_dist: 1.2855, 1.2388, 1.1595, param: [10.2050274   8.88651098  7.49425562  8.70462543], weights: [7.21511015e-01 2.77925261e-01 5.63724904e-04], train_wt_loss:  0.5245, val_wt_loss: 0.4123, train_grp_loss: [0.41080772 0.43759272 0.36390912], val_grp_loss: [0.40990721 0.45510765 0.35569957], train_hist_grp_loss: [7305.79310074 7210.39355937 6590.33944581], cur_train_grp_loss: [0.41079523 0.43764587 0.36390039], max_reward_err:  0.0385, max_reward_err_index: 0, max_kl_dist:  1.2855, max_kl_dist_index: 0, max_train_grp_loss:  0.4376, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4551, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4376, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:40,754 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16700, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0218, live_grad: 0.0000, reward_err: 0.0388, 0.0342, 0.0128, KL_dist: 1.2914, 1.2351, 1.1632, param: [10.25169226  8.84944326  7.5306245   8.67180822], weights: [7.16793648e-01 2.82672072e-01 5.34279986e-04], train_wt_loss:  0.5240, val_wt_loss: 0.4117, train_grp_loss: [0.41208692 0.43218925 0.36480677], val_grp_loss: [0.41123133 0.44904566 0.35622184], train_hist_grp_loss: [7346.93673136 7253.8866781  6626.77440533], cur_train_grp_loss: [0.41207387 0.43224399 0.36479758], max_reward_err:  0.0388, max_reward_err_index: 0, max_kl_dist:  1.2914, max_kl_dist_index: 0, max_train_grp_loss:  0.4322, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4490, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4322, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:43,528 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16800, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0215, live_grad: 0.0000, reward_err: 0.0392, 0.0342, 0.0131, KL_dist: 1.2974, 1.2311, 1.1669, param: [10.29873235  8.8108257   7.56751891  8.63778404], weights: [7.13409948e-01 2.86082948e-01 5.07104180e-04], train_wt_loss:  0.5233, val_wt_loss: 0.4111, train_grp_loss: [0.41340993 0.42667582 0.36574213], val_grp_loss: [0.41260097 0.44287154 0.3567739 ], train_hist_grp_loss: [7388.21064464 7296.83320255 6663.30114166], cur_train_grp_loss: [0.41339656 0.42673118 0.36573265], max_reward_err:  0.0392, max_reward_err_index: 0, max_kl_dist:  1.2974, max_kl_dist_index: 0, max_train_grp_loss:  0.4267, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4429, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4267, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:46,274 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  16900, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0213, live_grad: 0.0000, reward_err: 0.0392, 0.0338, 0.0131, KL_dist: 1.3034, 1.2272, 1.1707, param: [10.34564843  8.77146259  7.60446181  8.60329987], weights: [7.11409587e-01 2.88108363e-01 4.82050336e-04], train_wt_loss:  0.5225, val_wt_loss: 0.4104, train_grp_loss: [0.41475322 0.42114821 0.36669748], val_grp_loss: [0.41399199 0.43669215 0.35734354], train_hist_grp_loss: [7429.61806045 7339.22689368 6699.92255303], cur_train_grp_loss: [0.41473976 0.42120324 0.36668788], max_reward_err:  0.0392, max_reward_err_index: 0, max_kl_dist:  1.3034, max_kl_dist_index: 0, max_train_grp_loss:  0.4211, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4367, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4212, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:07:49,041 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17000, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0211, live_grad: 0.0000, reward_err: 0.0400, 0.0335, 0.0136, KL_dist: 1.3094, 1.2233, 1.1744, param: [10.3919527   8.73215638  7.64098561  8.56909366], weights: [7.10805744e-01 2.88735301e-01 4.58955651e-04], train_wt_loss:  0.5217, val_wt_loss: 0.4097, train_grp_loss: [0.41609309 0.41569892 0.36765475], val_grp_loss: [0.4153801  0.43061004 0.35791821], train_hist_grp_loss: [7471.15983186 7381.07094947 6736.63974469], cur_train_grp_loss: [0.41607978 0.41575273 0.36764522], max_reward_err:  0.0400, max_reward_err_index: 0, max_kl_dist:  1.3094, max_kl_dist_index: 0, max_train_grp_loss:  0.4161, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4306, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4161, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:07:51,849 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17100, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0208, live_grad: 0.0000, reward_err: 0.0404, 0.0333, 0.0139, KL_dist: 1.3154, 1.2195, 1.1781, param: [10.43718128  8.69368646  7.67664414  8.53587528], weights: [7.11575979e-01 2.87986374e-01 4.37647175e-04], train_wt_loss:  0.5208, val_wt_loss: 0.4090, train_grp_loss: [0.41740636 0.41041486 0.36859606], val_grp_loss: [0.41674143 0.42472089 0.35848534], train_hist_grp_loss: [7512.83446338 7422.37756015 6773.45202051], cur_train_grp_loss: [0.41739344 0.41046662 0.36858678], max_reward_err:  0.0404, max_reward_err_index: 0, max_kl_dist:  1.3154, max_kl_dist_index: 0, max_train_grp_loss:  0.4174, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4247, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4174, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:07:54,608 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17200, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0206, live_grad: 0.0000, reward_err: 0.0409, 0.0329, 0.0142, KL_dist: 1.3212, 1.2160, 1.1818, param: [10.4809051   8.65678974  7.71102315  8.50430952], weights: [7.13664492e-01 2.85917561e-01 4.17947386e-04], train_wt_loss:  0.5201, val_wt_loss: 0.4084, train_grp_loss: [0.41867095 0.4053754  0.36950415], val_grp_loss: [0.41805322 0.41911143 0.35903271], train_hist_grp_loss: [7554.63819071 7463.1672474  6810.35692294], cur_train_grp_loss: [0.41865862 0.40542435 0.36949529], max_reward_err:  0.0409, max_reward_err_index: 0, max_kl_dist:  1.3212, max_kl_dist_index: 0, max_train_grp_loss:  0.4187, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4191, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4187, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:07:57,369 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17300, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0204, live_grad: 0.0000, reward_err: 0.0409, 0.0323, 0.0142, KL_dist: 1.3268, 1.2129, 1.1854, param: [10.52273875  8.62214389  7.74374903  8.47500183], weights: [7.16985528e-01 2.82614792e-01 3.99679492e-04], train_wt_loss:  0.5194, val_wt_loss: 0.4079, train_grp_loss: [0.4198664  0.40065088 0.37036285], val_grp_loss: [0.41929431 0.41385788 0.35954875], train_hist_grp_loss: [7596.56511678 7503.46803243 6847.35031892], cur_train_grp_loss: [0.41985485 0.40069636 0.37035456], max_reward_err:  0.0409, max_reward_err_index: 0, max_kl_dist:  1.3268, max_kl_dist_index: 0, max_train_grp_loss:  0.4199, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4193, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4199, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:08:00,138 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17400, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0202, live_grad: 0.0000, reward_err: 0.0411, 0.0323, 0.0144, KL_dist: 1.3322, 1.2101, 1.1889, param: [10.5623472   8.59035366  7.77449545  8.44848691], weights: [7.21427700e-01 2.78189628e-01 3.82672199e-04], train_wt_loss:  0.5189, val_wt_loss: 0.4075, train_grp_loss: [0.42097429 0.39630159 0.37115744], val_grp_loss: [0.42044567 0.40902501 0.36002284], train_hist_grp_loss: [7638.60739707 7543.31448018 6884.42652725], cur_train_grp_loss: [0.4209637  0.39634305 0.37114986], max_reward_err:  0.0411, max_reward_err_index: 0, max_kl_dist:  1.3322, max_kl_dist_index: 0, max_train_grp_loss:  0.4210, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4204, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4210, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:08:02,919 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17500, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0200, live_grad: 0.0000, reward_err: 0.0411, 0.0319, 0.0144, KL_dist: 1.3374, 1.2078, 1.1923, param: [10.59945045  8.56194055  7.80298807  8.42522057], weights: [7.26858992e-01 2.72774244e-01 3.66763762e-04], train_wt_loss:  0.5185, val_wt_loss: 0.4072, train_grp_loss: [0.42197868 0.39237729 0.37187501], val_grp_loss: [0.42149072 0.40466567 0.36044556], train_hist_grp_loss: [7680.75546531 7582.74666623 6921.57848152], cur_train_grp_loss: [0.42196919 0.39241429 0.37186825], max_reward_err:  0.0411, max_reward_err_index: 0, max_kl_dist:  1.3374, max_kl_dist_index: 0, max_train_grp_loss:  0.4220, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4215, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4220, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:08:05,677 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17600, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0199, live_grad: 0.0000, reward_err: 0.0411, 0.0319, 0.0144, KL_dist: 1.3423, 1.2061, 1.1957, param: [10.63382595  8.53733597  7.82900715  8.40557466], weights: [7.33132204e-01 2.66515991e-01 3.51805209e-04], train_wt_loss:  0.5182, val_wt_loss: 0.4071, train_grp_loss: [0.42286627 0.388917   0.37250464], val_grp_loss: [0.42241565 0.40082082 0.3608089 ], train_hist_grp_loss: [7722.99828982 7621.80910957 6958.79792126], cur_train_grp_loss: [0.42285801 0.3889492  0.37249881], max_reward_err:  0.0411, max_reward_err_index: 0, max_kl_dist:  1.3423, max_kl_dist_index: 0, max_train_grp_loss:  0.4229, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4224, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4229, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:08:08,461 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17700, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0197, live_grad: 0.0000, reward_err: 0.0413, 0.0311, 0.0146, KL_dist: 1.3468, 1.2048, 1.1989, param: [10.66530916  8.51687786  7.8523883   8.38983499], weights: [7.40090582e-01 2.59571756e-01 3.37662676e-04], train_wt_loss:  0.5181, val_wt_loss: 0.4071, train_grp_loss: [0.42362662 0.38594924 0.37303762], val_grp_loss: [0.42320955 0.39751989 0.36110635], train_hist_grp_loss: [7765.32364999 7660.54970927 6996.07560312], cur_train_grp_loss: [0.42361967 0.38597641 0.37303279], max_reward_err:  0.0413, max_reward_err_index: 0, max_kl_dist:  1.3468, max_kl_dist_index: 0, max_train_grp_loss:  0.4236, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4232, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4236, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:08:11,230 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17800, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0196, live_grad: 0.0000, reward_err: 0.0417, 0.0308, 0.0149, KL_dist: 1.3511, 1.2041, 1.2020, param: [10.69379237  8.50081044  7.8730216   8.37820208], weights: [7.47573370e-01 2.52102411e-01 3.24218848e-04], train_wt_loss:  0.5181, val_wt_loss: 0.4072, train_grp_loss: [0.42425214 0.38349255 0.37346749], val_grp_loss: [0.4238645  0.39478143 0.36133303], train_hist_grp_loss: [7807.7184226  7699.01871677 7033.40152375], cur_train_grp_loss: [0.42424657 0.38351455 0.37346372], max_reward_err:  0.0417, max_reward_err_index: 0, max_kl_dist:  1.3511, max_kl_dist_index: 0, max_train_grp_loss:  0.4243, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4239, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4242, max_cur_train_grp_loss_index: 0, 
