2024-10-07 17:10:06,094 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.1,0.1,0.1,2021
2024-10-07 17:10:06,095 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 17:10:06,096 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:10:06,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 17:10:06,188 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:10:06,189 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 17:10:06,400 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 17:10:06,629 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:10:07,838 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4222, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6575, 0.3055, 0.6508, param: [5.44160773 8.30422321 5.14586335 8.58351783], weights: [0.33110125 0.33071804 0.33818071], train_wt_loss:  36.4675, val_wt_loss: 37.2666, train_grp_loss: [11.8000696  13.08156758 10.73086642], val_grp_loss: [12.66253707 12.45937553 12.14399798], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6575, max_kl_dist_index: 0, max_train_grp_loss:  13.0816, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6625, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:16,403 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  68, train_loss:  12.1638, val_loss:  12.4522, grad_norm: 0.0246, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6846, 0.3203, 0.6773, param: [5.46430767 8.21278602 5.35274531 8.97819477], weights: [0.22876788 0.24502207 0.52621006], train_wt_loss:  36.4913, val_wt_loss: 37.3567, train_grp_loss: [11.80470246 13.1298301  10.64618381], val_grp_loss: [12.70499582 12.51622515 12.134678  ], train_hist_grp_loss: [ 6.57542103  7.26182521 14.90534723], cur_train_grp_loss: [0.09444177 0.10502396 0.21295529], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6846, max_kl_dist_index: 0, max_train_grp_loss:  13.1298, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7050, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:17,414 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  69, train_loss:  12.1640, val_loss:  12.4529, grad_norm: 0.0252, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6851, 0.3206, 0.6779, param: [5.46433222 8.21171916 5.3562808  8.98618982], weights: [0.2272833  0.24369021 0.52902649], train_wt_loss:  36.4921, val_wt_loss: 37.3586, train_grp_loss: [11.8041691  13.13170015 10.6445949 ], val_grp_loss: [12.70511974 12.51838656 12.13436396], train_hist_grp_loss: [ 6.66985865  7.36686385 15.1182709 ], cur_train_grp_loss: [0.09443762 0.10503864 0.21292368], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6851, max_kl_dist_index: 0, max_train_grp_loss:  13.1317, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7051, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2129, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:18,417 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  70, train_loss:  12.1643, val_loss:  12.4535, grad_norm: 0.0258, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6856, 0.3209, 0.6784, param: [5.46434645 8.21065603 5.35983108 8.99424982], weights: [0.22580137 0.24235856 0.53184007], train_wt_loss:  36.4930, val_wt_loss: 37.3606, train_grp_loss: [11.80362174 13.13360478 10.64299777], val_grp_loss: [12.70523166 12.52058767 12.13404728], train_hist_grp_loss: [ 6.764292    7.47191745 15.3311628 ], cur_train_grp_loss: [0.09443335 0.1050536  0.2128919 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6856, max_kl_dist_index: 0, max_train_grp_loss:  13.1336, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7052, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2129, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:19,424 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  71, train_loss:  12.1647, val_loss:  12.4542, grad_norm: 0.0263, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6862, 0.3212, 0.6790, param: [5.46435033 8.20959641 5.36339613 9.00237475], weights: [0.22432217 0.24102721 0.53465062], train_wt_loss:  36.4940, val_wt_loss: 37.3626, train_grp_loss: [11.80306056 13.13554401 10.64139253], val_grp_loss: [12.7053317 12.5228285 12.1337281], train_hist_grp_loss: [ 6.85872097  7.57698629 15.54402276], cur_train_grp_loss: [0.09442897 0.10506884 0.21285996], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6862, max_kl_dist_index: 0, max_train_grp_loss:  13.1355, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7053, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2129, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:20,401 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  12.1650, val_loss:  12.4549, grad_norm: 0.0269, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6867, 0.3215, 0.6795, param: [5.46434378 8.20854007 5.36697593 9.01056456], weights: [0.22284579 0.23969626 0.53745795], train_wt_loss:  36.4949, val_wt_loss: 37.3647, train_grp_loss: [11.80248576 13.13751783 10.63977929], val_grp_loss: [12.70542002 12.52510905 12.13340655], train_hist_grp_loss: [ 6.95314546  7.68207064 15.75685061], cur_train_grp_loss: [0.09442448 0.10508435 0.21282785], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6867, max_kl_dist_index: 0, max_train_grp_loss:  13.1375, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7054, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2128, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:21,400 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  73, train_loss:  12.1653, val_loss:  12.4556, grad_norm: 0.0275, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6873, 0.3218, 0.6801, param: [5.46432677 8.20748678 5.37057045 9.01881919], weights: [0.22137231 0.2383658  0.54026189], train_wt_loss:  36.4959, val_wt_loss: 37.3668, train_grp_loss: [11.80189755 13.13952624 10.63815817], val_grp_loss: [12.70549675 12.52742933 12.13308278], train_hist_grp_loss: [ 7.04756534  7.78717078 15.96964619], cur_train_grp_loss: [0.09441989 0.10510014 0.21279559], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6873, max_kl_dist_index: 0, max_train_grp_loss:  13.1395, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7055, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2128, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:22,397 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  74, train_loss:  12.1656, val_loss:  12.4563, grad_norm: 0.0281, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6878, 0.3221, 0.6807, param: [5.46429924 8.20643632 5.37417966 9.02713858], weights: [0.2199018  0.23703593 0.54306226], train_wt_loss:  36.4968, val_wt_loss: 37.3689, train_grp_loss: [11.80129613 13.14156924 10.63652928], val_grp_loss: [12.70556203 12.52978936 12.13275691], train_hist_grp_loss: [ 7.14198052  7.89228699 16.18240936], cur_train_grp_loss: [0.09441518 0.10511621 0.21276316], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6878, max_kl_dist_index: 0, max_train_grp_loss:  13.1416, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7056, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2128, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:23,380 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  75, train_loss:  12.1660, val_loss:  12.4570, grad_norm: 0.0287, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6884, 0.3224, 0.6813, param: [5.46426113 8.20538844 5.37780353 9.03552267], weights: [0.21843437 0.23570675 0.54585888], train_wt_loss:  36.4979, val_wt_loss: 37.3710, train_grp_loss: [11.8006817  13.14364682 10.63489274], val_grp_loss: [12.70561602 12.53218913 12.13242909], train_hist_grp_loss: [ 7.23639089  7.99741955 16.39513994], cur_train_grp_loss: [0.09441037 0.10513255 0.21273059], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6884, max_kl_dist_index: 0, max_train_grp_loss:  13.1436, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7056, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2127, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:24,388 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  76, train_loss:  12.1663, val_loss:  12.4577, grad_norm: 0.0293, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6890, 0.3227, 0.6819, param: [5.4642124  8.20434292 5.38144201 9.0439714 ], weights: [0.21697008 0.23437835 0.54865158], train_wt_loss:  36.4989, val_wt_loss: 37.3731, train_grp_loss: [11.80005447 13.14575896 10.63324867], val_grp_loss: [12.70565885 12.53462865 12.13209946], train_hist_grp_loss: [ 7.33079635  8.10256872 16.6078378 ], cur_train_grp_loss: [0.09440545 0.10514917 0.21269785], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6890, max_kl_dist_index: 0, max_train_grp_loss:  13.1458, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7057, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2127, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:25,366 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  77, train_loss:  12.1666, val_loss:  12.4584, grad_norm: 0.0300, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6895, 0.3230, 0.6825, param: [5.46415299 8.20329952 5.38509508 9.05248467], weights: [0.21550901 0.23305082 0.55144017], train_wt_loss:  36.4999, val_wt_loss: 37.3753, train_grp_loss: [11.79941466 13.14790566 10.63159718], val_grp_loss: [12.70569068 12.53710791 12.13176815], train_hist_grp_loss: [ 7.42519678  8.20773479 16.82050277], cur_train_grp_loss: [0.09440044 0.10516607 0.21266497], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6895, max_kl_dist_index: 0, max_train_grp_loss:  13.1479, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7057, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2127, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:26,369 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  78, train_loss:  12.1670, val_loss:  12.4592, grad_norm: 0.0306, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6901, 0.3233, 0.6831, param: [5.46408287 8.20225801 5.38876268 9.06106241], weights: [0.21405126 0.23172426 0.55422448], train_wt_loss:  36.5010, val_wt_loss: 37.3775, train_grp_loss: [11.79876246 13.15008689 10.62993841], val_grp_loss: [12.70571166 12.53962691 12.13143532], train_hist_grp_loss: [ 7.5195921   8.31291804 17.03313471], cur_train_grp_loss: [0.09439532 0.10518325 0.21263194], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6901, max_kl_dist_index: 0, max_train_grp_loss:  13.1501, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7057, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2126, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:27,375 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  79, train_loss:  12.1674, val_loss:  12.4599, grad_norm: 0.0312, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6907, 0.3237, 0.6837, param: [5.46400196 8.20121813 5.39244478 9.06970451], weights: [0.2125969  0.23039876 0.55700434], train_wt_loss:  36.5021, val_wt_loss: 37.3797, train_grp_loss: [11.79809811 13.15230263 10.62827247], val_grp_loss: [12.70572193 12.54218564 12.13110109], train_hist_grp_loss: [ 7.6139822   8.41811873 17.24573348], cur_train_grp_loss: [0.0943901  0.1052007  0.21259877], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6907, max_kl_dist_index: 0, max_train_grp_loss:  13.1523, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7057, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2126, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:28,377 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  80, train_loss:  12.1678, val_loss:  12.4607, grad_norm: 0.0319, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6913, 0.3240, 0.6843, param: [5.46391024 8.20017966 5.39614133 9.07841089], weights: [0.21114601 0.22907442 0.55977957], train_wt_loss:  36.5033, val_wt_loss: 37.3820, train_grp_loss: [11.79742181 13.15455286 10.6265995 ], val_grp_loss: [12.70572166 12.54478409 12.13076562], train_hist_grp_loss: [ 7.70836698  8.52333715 17.45829893], cur_train_grp_loss: [0.09438478 0.10521842 0.21256545], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6913, max_kl_dist_index: 0, max_train_grp_loss:  13.1546, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7057, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2126, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:29,362 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  81, train_loss:  12.1681, val_loss:  12.4614, grad_norm: 0.0325, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6919, 0.3243, 0.6849, param: [5.46380765 8.19914234 5.39985227 9.08718144], weights: [0.20969867 0.22775132 0.56255002], train_wt_loss:  36.5044, val_wt_loss: 37.3843, train_grp_loss: [11.79673379 13.15683756 10.62491961], val_grp_loss: [12.70571098 12.54742224 12.13042905], train_hist_grp_loss: [ 7.80274636  8.62857358 17.67083092], cur_train_grp_loss: [0.09437937 0.10523642 0.21253199], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6919, max_kl_dist_index: 0, max_train_grp_loss:  13.1568, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7057, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2125, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:30,360 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  82, train_loss:  12.1685, val_loss:  12.4622, grad_norm: 0.0332, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6925, 0.3246, 0.6855, param: [5.46369415 8.19810593 5.40357755 9.09601604], weights: [0.20825495 0.22642955 0.56531549], train_wt_loss:  36.5056, val_wt_loss: 37.3866, train_grp_loss: [11.79603427 13.1591567  10.62323295], val_grp_loss: [12.70569006 12.55010007 12.13009153], train_hist_grp_loss: [ 7.89712023  8.73382828 17.88332931], cur_train_grp_loss: [0.09437387 0.1052547  0.21249839], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6925, max_kl_dist_index: 0, max_train_grp_loss:  13.1592, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7057, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2125, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:31,359 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  83, train_loss:  12.1689, val_loss:  12.4630, grad_norm: 0.0338, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6930, 0.3250, 0.6861, param: [5.46356968 8.19707018 5.40731711 9.10491458], weights: [0.20681494 0.22510922 0.56807584], train_wt_loss:  36.5068, val_wt_loss: 37.3890, train_grp_loss: [11.79532347 13.16151024 10.62153964], val_grp_loss: [12.70565905 12.55281756 12.1297532 ], train_hist_grp_loss: [ 7.9914885   8.83910153 18.09579397], cur_train_grp_loss: [0.09436827 0.10527325 0.21246466], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6930, max_kl_dist_index: 0, max_train_grp_loss:  13.1615, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7057, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2125, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:32,331 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  84, train_loss:  12.1693, val_loss:  12.4638, grad_norm: 0.0345, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6936, 0.3253, 0.6867, param: [5.46343422 8.19603485 5.4110709  9.11387692], weights: [0.20537871 0.2237904  0.57083089], train_wt_loss:  36.5080, val_wt_loss: 37.3913, train_grp_loss: [11.79460161 13.16389814 10.61983981], val_grp_loss: [12.70561812 12.55557469 12.12941421], train_hist_grp_loss: [ 8.08585109  8.94439361 18.30822477], cur_train_grp_loss: [0.09436259 0.10529208 0.21243079], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6936, max_kl_dist_index: 0, max_train_grp_loss:  13.1639, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7056, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2124, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:33,323 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  85, train_loss:  12.1698, val_loss:  12.4646, grad_norm: 0.0352, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6942, 0.3256, 0.6874, param: [5.4632877  8.19499968 5.41483884 9.12290293], weights: [0.20394633 0.22247319 0.57358048], train_wt_loss:  36.5093, val_wt_loss: 37.3937, train_grp_loss: [11.79386893 13.16632037 10.61813361], val_grp_loss: [12.70556741 12.55837143 12.12907471], train_hist_grp_loss: [ 8.1802079   9.0497048  18.52062156], cur_train_grp_loss: [0.09435681 0.10531119 0.2123968 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6942, max_kl_dist_index: 0, max_train_grp_loss:  13.1663, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7056, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2124, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:34,314 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  86, train_loss:  12.1702, val_loss:  12.4654, grad_norm: 0.0359, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6949, 0.3259, 0.6880, param: [5.4631301  8.19396443 5.41862088 9.13199247], weights: [0.20251789 0.22115767 0.57632444], train_wt_loss:  36.5106, val_wt_loss: 37.3962, train_grp_loss: [11.79312565 13.16877689 10.61642115], val_grp_loss: [12.70550709 12.56120774 12.12873484], train_hist_grp_loss: [ 8.27455885  9.15503536 18.73298423], cur_train_grp_loss: [0.09435095 0.10533056 0.21236267], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6949, max_kl_dist_index: 0, max_train_grp_loss:  13.1688, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7055, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2124, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:35,324 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  87, train_loss:  12.1706, val_loss:  12.4662, grad_norm: 0.0365, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6955, 0.3263, 0.6886, param: [5.46296137 8.19292884 5.42241694 9.1411454 ], weights: [0.20109345 0.21984393 0.57906261], train_wt_loss:  36.5119, val_wt_loss: 37.3986, train_grp_loss: [11.792372   13.17126765 10.61470259], val_grp_loss: [12.70543732 12.5640836  12.12839476], train_hist_grp_loss: [ 8.36890386  9.26038558 18.94531266], cur_train_grp_loss: [0.09434501 0.10535022 0.21232842], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6955, max_kl_dist_index: 0, max_train_grp_loss:  13.1713, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7054, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2123, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:36,352 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  88, train_loss:  12.1711, val_loss:  12.4670, grad_norm: 0.0372, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6961, 0.3266, 0.6893, param: [5.46278146 8.19189265 5.42622696 9.15036155], weights: [0.19967309 0.21853207 0.58179484], train_wt_loss:  36.5132, val_wt_loss: 37.4011, train_grp_loss: [11.79160822 13.17379259 10.61297807], val_grp_loss: [12.70535826 12.56699895 12.12805461], train_hist_grp_loss: [ 8.46324284  9.36575572 19.15760671], cur_train_grp_loss: [0.09433898 0.10537014 0.21229405], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6961, max_kl_dist_index: 0, max_train_grp_loss:  13.1738, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7054, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2123, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:37,364 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  89, train_loss:  12.1715, val_loss:  12.4679, grad_norm: 0.0379, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6967, 0.3269, 0.6899, param: [5.46259035 8.19085561 5.43005084 9.15964077], weights: [0.19825688 0.21722216 0.58452096], train_wt_loss:  36.5146, val_wt_loss: 37.4037, train_grp_loss: [11.79083455 13.17635168 10.61124771], val_grp_loss: [12.70527008 12.56995377 12.12771455], train_hist_grp_loss: [ 8.5575757   9.47114606 19.36986627], cur_train_grp_loss: [0.09433287 0.10539034 0.21225956], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6967, max_kl_dist_index: 0, max_train_grp_loss:  13.1764, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7053, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2123, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:38,357 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  90, train_loss:  12.1720, val_loss:  12.4687, grad_norm: 0.0386, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6973, 0.3273, 0.6906, param: [5.46238799 8.18981746 5.43388852 9.16898288], weights: [0.1968449  0.21591429 0.58724081], train_wt_loss:  36.5160, val_wt_loss: 37.4062, train_grp_loss: [11.79005121 13.17894484 10.60951167], val_grp_loss: [12.70517293 12.57294799 12.12737473], train_hist_grp_loss: [ 8.65190238  9.57655687 19.58209123], cur_train_grp_loss: [0.09432668 0.10541081 0.21222495], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6973, max_kl_dist_index: 0, max_train_grp_loss:  13.1789, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7052, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2122, max_cur_train_grp_loss_index: 2, 
