2024-10-07 01:39:12,886 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.2,0.1,0.03,2023
2024-10-07 01:39:12,888 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:39:12,888 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:39:12,979 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:39:12,980 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:39:12,981 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:39:13,196 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:39:13,426 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:39:14,692 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2165, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6776, param: [ 4.89977817  6.97905177  5.6749584  10.23406352], weights: [0.33255593 0.33266631 0.33477776], train_wt_loss:  37.8784, val_wt_loss: 36.6496, train_grp_loss: [11.4469374  13.75171834 13.00553536], val_grp_loss: [12.59509381 12.82781215 11.22483468], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 2, max_train_grp_loss:  13.7517, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8278, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:51,115 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  152, train_loss:  12.6280, val_loss:  12.2379, grad_norm: 0.0106, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6783, 0.3251, 0.6774, param: [ 4.83502611  6.80974327  5.79412689 10.32529494], weights: [0.23347477 0.26397849 0.50254674], train_wt_loss:  37.8839, val_wt_loss: 36.7138, train_grp_loss: [11.49927709 13.70256811 12.99765419], val_grp_loss: [12.65398718 12.80321359 11.25487471], train_hist_grp_loss: [13.56443204 17.65755296 39.11825331], cur_train_grp_loss: [0.08845753 0.11514449 0.25486026], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6783, max_kl_dist_index: 0, max_train_grp_loss:  13.7026, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8032, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:52,131 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  153, train_loss:  12.6280, val_loss:  12.2381, grad_norm: 0.0107, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6783, 0.3252, 0.6774, param: [ 4.83429759  6.80881644  5.79479528 10.32686264], weights: [0.23283994 0.26347162 0.50368844], train_wt_loss:  37.8840, val_wt_loss: 36.7143, train_grp_loss: [11.49906713 13.70295185 12.99743286], val_grp_loss: [12.65386466 12.80391715 11.25483066], train_hist_grp_loss: [13.65288802 17.7727006  39.37310928], cur_train_grp_loss: [0.08845598 0.11514763 0.25485596], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6783, max_kl_dist_index: 0, max_train_grp_loss:  13.7030, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8039, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:53,175 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  154, train_loss:  12.6280, val_loss:  12.2383, grad_norm: 0.0107, live_grad: 0.0000, reward_err: 0.0108, 0.0186, 0.0014, KL_dist: 0.6784, 0.3252, 0.6775, param: [ 4.83356478  6.80789161  5.79546191 10.32844423], weights: [0.23220561 0.26296436 0.50483003], train_wt_loss:  37.8841, val_wt_loss: 36.7149, train_grp_loss: [11.49884944 13.70334561 12.99720914], val_grp_loss: [12.65373499 12.80463309 11.2547833 ], train_hist_grp_loss: [13.74134238 17.88785145 39.6279609 ], cur_train_grp_loss: [0.08845436 0.11515086 0.25485162], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6784, max_kl_dist_index: 0, max_train_grp_loss:  13.7033, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8046, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:54,196 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  155, train_loss:  12.6280, val_loss:  12.2385, grad_norm: 0.0108, live_grad: 0.0000, reward_err: 0.0106, 0.0186, 0.0015, KL_dist: 0.6784, 0.3252, 0.6776, param: [ 4.83282768  6.80696878  5.79612676 10.33003973], weights: [0.23157179 0.26245673 0.50597148], train_wt_loss:  37.8841, val_wt_loss: 36.7154, train_grp_loss: [11.49862401 13.70374942 12.99698302], val_grp_loss: [12.65359816 12.80536142 11.25473264], train_hist_grp_loss: [13.82979507 18.00300562 39.88280814], cur_train_grp_loss: [0.08845269 0.11515416 0.25484724], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6784, max_kl_dist_index: 0, max_train_grp_loss:  13.7037, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8054, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:55,225 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  156, train_loss:  12.6281, val_loss:  12.2386, grad_norm: 0.0109, live_grad: 0.0000, reward_err: 0.0106, 0.0186, 0.0015, KL_dist: 0.6785, 0.3253, 0.6776, param: [ 4.83208629  6.80604794  5.79678983 10.33164916], weights: [0.23093847 0.26194874 0.50711279], train_wt_loss:  37.8842, val_wt_loss: 36.7159, train_grp_loss: [11.49839084 13.70416328 12.99675451], val_grp_loss: [12.65345417 12.80610216 11.25467867], train_hist_grp_loss: [13.91824602 18.11816317 40.13765095], cur_train_grp_loss: [0.08845095 0.11515756 0.2548428 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6785, max_kl_dist_index: 0, max_train_grp_loss:  13.7042, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8061, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:56,235 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  157, train_loss:  12.6281, val_loss:  12.2388, grad_norm: 0.0110, live_grad: 0.0000, reward_err: 0.0106, 0.0186, 0.0015, KL_dist: 0.6785, 0.3253, 0.6777, param: [ 4.83134059  6.80512906  5.79745112 10.33327255], weights: [0.23030567 0.26144038 0.50825395], train_wt_loss:  37.8843, val_wt_loss: 36.7165, train_grp_loss: [11.49814991 13.70458721 12.99652359], val_grp_loss: [12.653303   12.80685535 11.2546214 ], train_hist_grp_loss: [14.00669518 18.23332421 40.39248927], cur_train_grp_loss: [0.08844916 0.11516104 0.25483832], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6785, max_kl_dist_index: 0, max_train_grp_loss:  13.7046, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8069, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:57,248 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  158, train_loss:  12.6281, val_loss:  12.2390, grad_norm: 0.0111, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6786, 0.3253, 0.6778, param: [ 4.83059058  6.80421215  5.79811061 10.33490991], weights: [0.22967338 0.26093168 0.50939494], train_wt_loss:  37.8844, val_wt_loss: 36.7170, train_grp_loss: [11.49790123 13.70502123 12.99629028], val_grp_loss: [12.65314466 12.80762099 11.25456083], train_hist_grp_loss: [14.09514249 18.34848881 40.64732306], cur_train_grp_loss: [0.08844731 0.1151646  0.2548338 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6786, max_kl_dist_index: 0, max_train_grp_loss:  13.7050, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8076, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:58,258 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  159, train_loss:  12.6281, val_loss:  12.2392, grad_norm: 0.0112, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6786, 0.3254, 0.6778, param: [ 4.82983626  6.80329718  5.79876831 10.33656127], weights: [0.22904162 0.26042263 0.51053575], train_wt_loss:  37.8844, val_wt_loss: 36.7176, train_grp_loss: [11.49764478 13.70546535 12.99605456], val_grp_loss: [12.65297914 12.80839911 11.25449696], train_hist_grp_loss: [14.18358788 18.46365705 40.90215229], cur_train_grp_loss: [0.08844539 0.11516825 0.25482922], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6786, max_kl_dist_index: 0, max_train_grp_loss:  13.7055, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8084, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:59,292 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  160, train_loss:  12.6282, val_loss:  12.2394, grad_norm: 0.0112, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6787, 0.3254, 0.6779, param: [ 4.82907761  6.80238415  5.7994242  10.33822666], weights: [0.22841039 0.25991324 0.51167637], train_wt_loss:  37.8845, val_wt_loss: 36.7181, train_grp_loss: [11.49738056 13.70591959 12.99581644], val_grp_loss: [12.65280642 12.80918973 11.25442979], train_hist_grp_loss: [14.2720313  18.57882903 41.15697689], cur_train_grp_loss: [0.08844342 0.11517198 0.2548246 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6787, max_kl_dist_index: 0, max_train_grp_loss:  13.7059, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8092, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:00,288 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  161, train_loss:  12.6282, val_loss:  12.2396, grad_norm: 0.0113, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6787, 0.3255, 0.6780, param: [ 4.82831464  6.80147305  5.80007828 10.33990608], weights: [0.22777969 0.25940353 0.51281678], train_wt_loss:  37.8846, val_wt_loss: 36.7187, train_grp_loss: [11.49710857 13.70638397 12.99557591], val_grp_loss: [12.65262651 12.80999287 11.25435931], train_hist_grp_loss: [14.36047269 18.69400483 41.41179682], cur_train_grp_loss: [0.08844139 0.11517579 0.25481993], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6787, max_kl_dist_index: 0, max_train_grp_loss:  13.7064, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8100, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:01,326 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  162, train_loss:  12.6282, val_loss:  12.2397, grad_norm: 0.0114, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6788, 0.3255, 0.6780, param: [ 4.82754734  6.80056385  5.80073055 10.34159957], weights: [0.22714954 0.25889349 0.51395698], train_wt_loss:  37.8847, val_wt_loss: 36.7192, train_grp_loss: [11.4968288  13.7068585  12.99533297], val_grp_loss: [12.6524394  12.81080856 11.25428554], train_hist_grp_loss: [14.44891199 18.80918452 41.66661203], cur_train_grp_loss: [0.0884393  0.1151797  0.25481521], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6788, max_kl_dist_index: 0, max_train_grp_loss:  13.7069, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8108, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:02,355 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  163, train_loss:  12.6282, val_loss:  12.2399, grad_norm: 0.0115, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6789, 0.3255, 0.6781, param: [ 4.82677569  6.79965655  5.801381   10.34330713], weights: [0.22651993 0.25838313 0.51509694], train_wt_loss:  37.8847, val_wt_loss: 36.7198, train_grp_loss: [11.49654124 13.70734319 12.99508762], val_grp_loss: [12.65224508 12.81163681 11.25420846], train_hist_grp_loss: [14.53734913 18.92436821 41.92142248], cur_train_grp_loss: [0.08843714 0.11518368 0.25481045], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6789, max_kl_dist_index: 0, max_train_grp_loss:  13.7073, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8116, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:03,418 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  164, train_loss:  12.6283, val_loss:  12.2401, grad_norm: 0.0116, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6789, 0.3256, 0.6782, param: [ 4.8259997   6.79875113  5.80202962 10.34502881], weights: [0.22589087 0.25787247 0.51623667], train_wt_loss:  37.8848, val_wt_loss: 36.7204, train_grp_loss: [11.49624589 13.70783807 12.99483986], val_grp_loss: [12.65204355 12.81247765 11.25412809], train_hist_grp_loss: [14.62578407 19.03955597 42.17622812], cur_train_grp_loss: [0.08843493 0.11518776 0.25480564], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6789, max_kl_dist_index: 0, max_train_grp_loss:  13.7078, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8125, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:04,431 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  165, train_loss:  12.6283, val_loss:  12.2403, grad_norm: 0.0117, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6790, 0.3256, 0.6783, param: [ 4.82521936  6.79784759  5.8026764  10.34676461], weights: [0.22526236 0.2573615  0.51737614], train_wt_loss:  37.8849, val_wt_loss: 36.7209, train_grp_loss: [11.49594275 13.70834314 12.99458968], val_grp_loss: [12.6518348  12.8133311  11.25404442], train_hist_grp_loss: [14.71421673 19.15474788 42.4310289 ], cur_train_grp_loss: [0.08843266 0.11519192 0.25480078], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6790, max_kl_dist_index: 0, max_train_grp_loss:  13.7083, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8133, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:05,473 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  166, train_loss:  12.6283, val_loss:  12.2405, grad_norm: 0.0117, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6790, 0.3257, 0.6783, param: [ 4.82443466  6.7969459   5.80332135 10.34851455], weights: [0.22463442 0.25685024 0.51851534], train_wt_loss:  37.8850, val_wt_loss: 36.7215, train_grp_loss: [11.4956318  13.70885843 12.99433708], val_grp_loss: [12.65161882 12.81419717 11.25395745], train_hist_grp_loss: [14.80264706 19.26994404 42.68582478], cur_train_grp_loss: [0.08843033 0.11519616 0.25479588], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6790, max_kl_dist_index: 0, max_train_grp_loss:  13.7089, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8142, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:06,488 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  167, train_loss:  12.6284, val_loss:  12.2407, grad_norm: 0.0118, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6791, 0.3257, 0.6784, param: [ 4.82364559  6.79604606  5.80396445 10.35027867], weights: [0.22400704 0.25633869 0.51965427], train_wt_loss:  37.8851, val_wt_loss: 36.7221, train_grp_loss: [11.49531304 13.70938394 12.99408207], val_grp_loss: [12.65139562 12.81507589 11.25386719], train_hist_grp_loss: [14.89107499 19.38514454 42.9406157 ], cur_train_grp_loss: [0.08842794 0.11520049 0.25479092], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6791, max_kl_dist_index: 0, max_train_grp_loss:  13.7094, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8151, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:07,506 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  168, train_loss:  12.6284, val_loss:  12.2409, grad_norm: 0.0119, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6792, 0.3257, 0.6785, param: [ 4.82285216  6.79514805  5.80460569 10.35205697], weights: [0.22338024 0.25582686 0.5207929 ], train_wt_loss:  37.8851, val_wt_loss: 36.7226, train_grp_loss: [11.49498648 13.7099197  12.99382464], val_grp_loss: [12.65116518 12.81596729 11.25377364], train_hist_grp_loss: [14.97950048 19.50034944 43.19540162], cur_train_grp_loss: [0.08842548 0.11520491 0.25478592], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6792, max_kl_dist_index: 0, max_train_grp_loss:  13.7099, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8160, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:08,525 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  169, train_loss:  12.6284, val_loss:  12.2411, grad_norm: 0.0120, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6792, 0.3258, 0.6785, param: [ 4.82205435  6.79425187  5.80524509 10.35384948], weights: [0.22275401 0.25531476 0.52193123], train_wt_loss:  37.8852, val_wt_loss: 36.7232, train_grp_loss: [11.4946521  13.71046572 12.99356478], val_grp_loss: [12.6509275  12.81687138 11.25367679], train_hist_grp_loss: [15.06792345 19.61555885 43.4501825 ], cur_train_grp_loss: [0.08842297 0.11520941 0.25478088], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6792, max_kl_dist_index: 0, max_train_grp_loss:  13.7105, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8169, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:09,539 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  170, train_loss:  12.6284, val_loss:  12.2413, grad_norm: 0.0121, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6793, 0.3258, 0.6786, param: [ 4.82125216  6.79335749  5.80588261 10.35565622], weights: [0.22212836 0.25480239 0.52306925], train_wt_loss:  37.8853, val_wt_loss: 36.7238, train_grp_loss: [11.49430989 13.71102202 12.99330251], val_grp_loss: [12.65068257 12.81778817 11.25357665], train_hist_grp_loss: [15.15634385 19.73077285 43.70495828], cur_train_grp_loss: [0.0884204  0.115214   0.25477578], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6793, max_kl_dist_index: 0, max_train_grp_loss:  13.7110, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8178, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:10,571 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  171, train_loss:  12.6285, val_loss:  12.2415, grad_norm: 0.0122, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6793, 0.3259, 0.6787, param: [ 4.82044558  6.7924649   5.80651827 10.35747722], weights: [0.2215033  0.25428976 0.52420694], train_wt_loss:  37.8854, val_wt_loss: 36.7244, train_grp_loss: [11.49395987 13.7115886  12.9930378 ], val_grp_loss: [12.65043039 12.81871771 11.25347322], train_hist_grp_loss: [15.24476162 19.84599152 43.95972892], cur_train_grp_loss: [0.08841777 0.11521867 0.25477064], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6793, max_kl_dist_index: 0, max_train_grp_loss:  13.7116, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8187, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:11,598 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  172, train_loss:  12.6285, val_loss:  12.2416, grad_norm: 0.0123, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6794, 0.3259, 0.6788, param: [ 4.8196346   6.79157409  5.80715205 10.35931248], weights: [0.22087884 0.25377688 0.52534429], train_wt_loss:  37.8855, val_wt_loss: 36.7249, train_grp_loss: [11.49360201 13.71216549 12.99277068], val_grp_loss: [12.65017096 12.81966    11.2533665 ], train_hist_grp_loss: [15.3331767  19.96121496 44.21449436], cur_train_grp_loss: [0.08841508 0.11522343 0.25476545], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6794, max_kl_dist_index: 0, max_train_grp_loss:  13.7122, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8197, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:12,638 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  173, train_loss:  12.6285, val_loss:  12.2418, grad_norm: 0.0123, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6795, 0.3260, 0.6789, param: [ 4.81881923  6.79068505  5.80778395 10.36116203], weights: [0.22025497 0.25326375 0.52648128], train_wt_loss:  37.8856, val_wt_loss: 36.7255, train_grp_loss: [11.49323632 13.71275271 12.99250112], val_grp_loss: [12.64990427 12.82061506 11.2532565 ], train_hist_grp_loss: [15.42158902 20.07644324 44.46925457], cur_train_grp_loss: [0.08841232 0.11522828 0.25476021], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6795, max_kl_dist_index: 0, max_train_grp_loss:  13.7128, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8206, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:42:13,682 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  174, train_loss:  12.6285, val_loss:  12.2420, grad_norm: 0.0124, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6795, 0.3260, 0.6789, param: [ 4.81799946  6.78979776  5.80841396 10.36302589], weights: [0.2196317  0.25275039 0.52761792], train_wt_loss:  37.8856, val_wt_loss: 36.7261, train_grp_loss: [11.49286279 13.71335026 12.99222914], val_grp_loss: [12.64963031 12.82158293 11.25314321], train_hist_grp_loss: [15.50999853 20.19167645 44.7240095 ], cur_train_grp_loss: [0.08840951 0.11523322 0.25475492], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6795, max_kl_dist_index: 0, max_train_grp_loss:  13.7134, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8216, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
