2024-10-07 17:30:04,332 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.2,0.1,0.1,2023
2024-10-07 17:30:04,334 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 17:30:04,334 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:30:04,424 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 17:30:04,424 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:30:04,425 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 17:30:04,635 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 17:30:04,863 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:30:06,058 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2168, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6770, 0.3239, 0.6779, param: [ 4.897829    6.97796199  5.67603919 10.23833146], weights: [0.33073691 0.33110299 0.3381601 ], train_wt_loss:  37.8784, val_wt_loss: 36.6505, train_grp_loss: [11.44552015 13.75359224 13.00478332], val_grp_loss: [12.59390297 12.83047537 11.22426656], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6779, max_kl_dist_index: 2, max_train_grp_loss:  13.7536, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8305, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:14,033 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  68, train_loss:  12.6308, val_loss:  12.2543, grad_norm: 0.0179, live_grad: 0.0000, reward_err: 0.0103, 0.0189, 0.0018, KL_dist: 0.6842, 0.3292, 0.6851, param: [ 4.76389223  6.74427158  5.83929844 10.49419118], weights: [0.18602427 0.22370702 0.59026871], train_wt_loss:  37.8924, val_wt_loss: 36.7630, train_grp_loss: [11.45667341 13.76704593 12.97237544], val_grp_loss: [12.62003124 12.90061224 11.24043518], train_hist_grp_loss: [ 6.1404631   7.98506392 17.68747013], cur_train_grp_loss: [0.08814877 0.11565635 0.25438674], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6851, max_kl_dist_index: 2, max_train_grp_loss:  13.7670, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9006, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:15,033 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  69, train_loss:  12.6310, val_loss:  12.2552, grad_norm: 0.0183, live_grad: 0.0000, reward_err: 0.0103, 0.0189, 0.0018, KL_dist: 0.6845, 0.3295, 0.6855, param: [ 4.76027932  6.74154712  5.8410042  10.50326079], weights: [0.1840892  0.22199096 0.59391984], train_wt_loss:  37.8929, val_wt_loss: 36.7655, train_grp_loss: [11.45391872 13.7711111  12.97100003], val_grp_loss: [12.61771407 12.90641779 11.23945285], train_hist_grp_loss: [ 6.22859136  8.10075338 17.94183043], cur_train_grp_loss: [0.08812826 0.11568946 0.2543603 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6855, max_kl_dist_index: 2, max_train_grp_loss:  13.7711, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9064, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:16,014 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  70, train_loss:  12.6312, val_loss:  12.2560, grad_norm: 0.0187, live_grad: 0.0000, reward_err: 0.0105, 0.0189, 0.0019, KL_dist: 0.6848, 0.3297, 0.6859, param: [ 4.75661408  6.73883127  5.84268476 10.51250041], weights: [0.18216393 0.22027678 0.59755929], train_wt_loss:  37.8935, val_wt_loss: 36.7681, train_grp_loss: [11.45107677 13.77530133 12.96959764], val_grp_loss: [12.61531542 12.91237932 11.23843727], train_hist_grp_loss: [ 6.31669843  8.216477   18.19616377], cur_train_grp_loss: [0.08810707 0.11572362 0.25433333], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6859, max_kl_dist_index: 2, max_train_grp_loss:  13.7753, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9124, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2543, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:17,039 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  71, train_loss:  12.6314, val_loss:  12.2569, grad_norm: 0.0191, live_grad: 0.0000, reward_err: 0.0105, 0.0189, 0.0019, KL_dist: 0.6852, 0.3299, 0.6864, param: [ 4.75289639  6.73612333  5.84433987 10.52191044], weights: [0.18024859 0.21856472 0.6011867 ], train_wt_loss:  37.8941, val_wt_loss: 36.7707, train_grp_loss: [11.44814775 13.77961712 12.96816834], val_grp_loss: [12.61283541 12.91849751 11.23738873], train_hist_grp_loss: [ 6.40478363  8.33223584 18.4504696 ], cur_train_grp_loss: [0.08808521 0.11575883 0.25430584], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6864, max_kl_dist_index: 2, max_train_grp_loss:  13.7796, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9185, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2543, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:18,026 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  12.6316, val_loss:  12.2578, grad_norm: 0.0195, live_grad: 0.0000, reward_err: 0.0104, 0.0189, 0.0020, KL_dist: 0.6855, 0.3302, 0.6869, param: [ 4.74912611  6.73342258  5.84596932 10.53149128], weights: [0.17834332 0.216855   0.60480167], train_wt_loss:  37.8947, val_wt_loss: 36.7734, train_grp_loss: [11.44513184 13.78405898 12.9667122 ], val_grp_loss: [12.61027419 12.92477304 11.23630755], train_hist_grp_loss: [ 6.49284631  8.44803094 18.70474742], cur_train_grp_loss: [0.08806267 0.1157951  0.25427781], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6869, max_kl_dist_index: 2, max_train_grp_loss:  13.7841, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9248, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2543, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:19,024 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  73, train_loss:  12.6318, val_loss:  12.2587, grad_norm: 0.0200, live_grad: 0.0000, reward_err: 0.0104, 0.0189, 0.0020, KL_dist: 0.6859, 0.3304, 0.6873, param: [ 4.74530312  6.7307283   5.84757289 10.5412433 ], weights: [0.17644828 0.21514787 0.60840385], train_wt_loss:  37.8954, val_wt_loss: 36.7761, train_grp_loss: [11.44202924 13.78862739 12.9652293 ], val_grp_loss: [12.60763191 12.93120658 11.23519407], train_hist_grp_loss: [ 6.58088578  8.56386337 18.95899667], cur_train_grp_loss: [0.08803948 0.11583243 0.25424926], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6873, max_kl_dist_index: 2, max_train_grp_loss:  13.7886, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9312, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2542, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:20,017 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  74, train_loss:  12.6320, val_loss:  12.2596, grad_norm: 0.0204, live_grad: 0.0000, reward_err: 0.0103, 0.0193, 0.0021, KL_dist: 0.6862, 0.3307, 0.6878, param: [ 4.74142729  6.72803979  5.84915034 10.55116685], weights: [0.17456359 0.21344354 0.61199287], train_wt_loss:  37.8960, val_wt_loss: 36.7788, train_grp_loss: [11.4388402  13.79332284 12.96371971], val_grp_loss: [12.60490875 12.9377988  11.23404862], train_hist_grp_loss: [ 6.66890139  8.67973419 19.21321686], cur_train_grp_loss: [0.08801561 0.11587082 0.25422018], max_reward_err:  0.0193, max_reward_err_index: 1, max_kl_dist:  0.6878, max_kl_dist_index: 2, max_train_grp_loss:  13.7933, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9378, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2542, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:21,000 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  75, train_loss:  12.6322, val_loss:  12.2605, grad_norm: 0.0209, live_grad: 0.0000, reward_err: 0.0103, 0.0193, 0.0021, KL_dist: 0.6866, 0.3309, 0.6883, param: [ 4.73749852  6.72535629  5.85070147 10.56126224], weights: [0.17268939 0.21174225 0.61556837], train_wt_loss:  37.8967, val_wt_loss: 36.7816, train_grp_loss: [11.43556496 13.79814582 12.96218353], val_grp_loss: [12.60210491 12.94455034 11.23287156], train_hist_grp_loss: [ 6.75689247  8.79564446 19.46740744], cur_train_grp_loss: [0.08799108 0.11591028 0.25419058], max_reward_err:  0.0193, max_reward_err_index: 1, max_kl_dist:  0.6883, max_kl_dist_index: 2, max_train_grp_loss:  13.7981, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9446, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2542, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:21,972 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  76, train_loss:  12.6325, val_loss:  12.2615, grad_norm: 0.0214, live_grad: 0.0000, reward_err: 0.0103, 0.0194, 0.0021, KL_dist: 0.6869, 0.3312, 0.6888, param: [ 4.73351669  6.72267707  5.85222605 10.57152978], weights: [0.1708258 0.2100442 0.61913  ], train_wt_loss:  37.8975, val_wt_loss: 36.7844, train_grp_loss: [11.43220379 13.80309679 12.96062086], val_grp_loss: [12.59922059 12.95146184 11.23166325], train_hist_grp_loss: [ 6.84485835  8.91159527 19.7215679 ], cur_train_grp_loss: [0.08796588 0.11595081 0.25416046], max_reward_err:  0.0194, max_reward_err_index: 1, max_kl_dist:  0.6888, max_kl_dist_index: 2, max_train_grp_loss:  13.8031, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9515, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2542, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:22,962 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  77, train_loss:  12.6327, val_loss:  12.2624, grad_norm: 0.0219, live_grad: 0.0000, reward_err: 0.0103, 0.0194, 0.0021, KL_dist: 0.6873, 0.3315, 0.6894, param: [ 4.72948172  6.72000138  5.85372386 10.58196974], weights: [0.16897295 0.20834963 0.62267742], train_wt_loss:  37.8982, val_wt_loss: 36.7873, train_grp_loss: [11.42875699 13.80817621 12.95903179], val_grp_loss: [12.59625603 12.95853394 11.23042409], train_hist_grp_loss: [ 6.93279838  9.02758768 19.97569772], cur_train_grp_loss: [0.08794003 0.11599241 0.25412982], max_reward_err:  0.0194, max_reward_err_index: 1, max_kl_dist:  0.6894, max_kl_dist_index: 2, max_train_grp_loss:  13.8082, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9585, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2541, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:23,959 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  78, train_loss:  12.6330, val_loss:  12.2634, grad_norm: 0.0224, live_grad: 0.0000, reward_err: 0.0103, 0.0194, 0.0021, KL_dist: 0.6877, 0.3317, 0.6899, param: [ 4.7253935   6.71732847  5.85519469 10.59258237], weights: [0.16713097 0.20665875 0.62621028], train_wt_loss:  37.8990, val_wt_loss: 36.7902, train_grp_loss: [11.42522486 13.81338454 12.95741645], val_grp_loss: [12.59321148 12.96576725 11.22915447], train_hist_grp_loss: [ 7.0207119   9.14362277 20.22979638], cur_train_grp_loss: [0.08791352 0.11603509 0.25409866], max_reward_err:  0.0194, max_reward_err_index: 1, max_kl_dist:  0.6899, max_kl_dist_index: 2, max_train_grp_loss:  13.8134, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9658, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2541, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:24,961 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  79, train_loss:  12.6333, val_loss:  12.2644, grad_norm: 0.0229, live_grad: 0.0000, reward_err: 0.0103, 0.0194, 0.0021, KL_dist: 0.6881, 0.3320, 0.6904, param: [ 4.72125196  6.71465757  5.85663834 10.60336788], weights: [0.16529998 0.20497176 0.62972826], train_wt_loss:  37.8998, val_wt_loss: 36.7932, train_grp_loss: [11.42160775 13.81872223 12.95577495], val_grp_loss: [12.59008721 12.97316237 11.22785478], train_hist_grp_loss: [ 7.10859824  9.25970163 20.48386337], cur_train_grp_loss: [0.08788635 0.11607886 0.25406699], max_reward_err:  0.0194, max_reward_err_index: 1, max_kl_dist:  0.6904, max_kl_dist_index: 2, max_train_grp_loss:  13.8187, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9732, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2541, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:25,953 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  80, train_loss:  12.6336, val_loss:  12.2654, grad_norm: 0.0234, live_grad: 0.0000, reward_err: 0.0103, 0.0194, 0.0021, KL_dist: 0.6885, 0.3323, 0.6910, param: [ 4.71705701  6.71198792  5.8580546  10.61432649], weights: [0.16348009 0.20328889 0.63323103], train_wt_loss:  37.9007, val_wt_loss: 36.7963, train_grp_loss: [11.417906   13.82418972 12.95410742], val_grp_loss: [12.58688351 12.98071991 11.22652546], train_hist_grp_loss: [ 7.19645676  9.37582535 20.73789818], cur_train_grp_loss: [0.08785852 0.11612372 0.2540348 ], max_reward_err:  0.0194, max_reward_err_index: 1, max_kl_dist:  0.6910, max_kl_dist_index: 2, max_train_grp_loss:  13.8242, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9807, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2540, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:26,938 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  81, train_loss:  12.6338, val_loss:  12.2665, grad_norm: 0.0240, live_grad: 0.0000, reward_err: 0.0101, 0.0194, 0.0022, KL_dist: 0.6889, 0.3326, 0.6915, param: [ 4.71280859  6.70931875  5.85944325 10.62545835], weights: [0.16167141 0.20161032 0.63671827], train_wt_loss:  37.9015, val_wt_loss: 36.7994, train_grp_loss: [11.41411999 13.82978742 12.95241399], val_grp_loss: [12.5836007  12.98844044 11.22516694], train_hist_grp_loss: [ 7.28428681  9.49199501 20.99190028], cur_train_grp_loss: [0.08783005 0.11616966 0.25400211], max_reward_err:  0.0194, max_reward_err_index: 1, max_kl_dist:  0.6915, max_kl_dist_index: 2, max_train_grp_loss:  13.8298, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9884, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2540, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:27,924 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  82, train_loss:  12.6341, val_loss:  12.2675, grad_norm: 0.0245, live_grad: 0.0000, reward_err: 0.0101, 0.0196, 0.0022, KL_dist: 0.6893, 0.3329, 0.6921, param: [ 4.70850664  6.70664928  5.8608041  10.63676362], weights: [0.15987405 0.19993628 0.64018966], train_wt_loss:  37.9024, val_wt_loss: 36.8025, train_grp_loss: [11.41025012 13.83551577 12.9506948 ], val_grp_loss: [12.58023909 12.99632453 11.22377966], train_hist_grp_loss: [ 7.37208773  9.60821171 21.24586918], cur_train_grp_loss: [0.08780092 0.1162167  0.2539689 ], max_reward_err:  0.0196, max_reward_err_index: 1, max_kl_dist:  0.6921, max_kl_dist_index: 2, max_train_grp_loss:  13.8355, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9963, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2540, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:28,918 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  83, train_loss:  12.6345, val_loss:  12.2686, grad_norm: 0.0251, live_grad: 0.0000, reward_err: 0.0101, 0.0200, 0.0022, KL_dist: 0.6897, 0.3332, 0.6927, param: [ 4.7041511   6.70397872  5.86213694 10.64824241], weights: [0.15808813 0.19826696 0.64364491], train_wt_loss:  37.9034, val_wt_loss: 36.8057, train_grp_loss: [11.4062968  13.84137516 12.94894999], val_grp_loss: [12.57679904 13.00437274 11.22236409], train_hist_grp_loss: [ 7.45985889  9.72447655 21.49980438], cur_train_grp_loss: [0.08777115 0.11626484 0.25393519], max_reward_err:  0.0200, max_reward_err_index: 1, max_kl_dist:  0.6927, max_kl_dist_index: 2, max_train_grp_loss:  13.8414, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0044, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2539, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:29,904 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  84, train_loss:  12.6348, val_loss:  12.2697, grad_norm: 0.0257, live_grad: 0.0000, reward_err: 0.0101, 0.0203, 0.0022, KL_dist: 0.6902, 0.3335, 0.6933, param: [ 4.69974193  6.7013063   5.86344159 10.6598948 ], weights: [0.15631373 0.19660255 0.64708371], train_wt_loss:  37.9044, val_wt_loss: 36.8090, train_grp_loss: [11.40226049 13.847366   12.94717973], val_grp_loss: [12.57328092 13.01258561 11.22092069], train_hist_grp_loss: [ 7.54759963  9.84079063 21.75370536], cur_train_grp_loss: [0.08774074 0.11631408 0.25390098], max_reward_err:  0.0203, max_reward_err_index: 1, max_kl_dist:  0.6933, max_kl_dist_index: 2, max_train_grp_loss:  13.8474, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0126, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2539, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:30,879 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  85, train_loss:  12.6351, val_loss:  12.2708, grad_norm: 0.0263, live_grad: 0.0000, reward_err: 0.0101, 0.0205, 0.0022, KL_dist: 0.6906, 0.3338, 0.6939, param: [ 4.69527909  6.69863121  5.86471786 10.67172087], weights: [0.15455097 0.19494326 0.65050577], train_wt_loss:  37.9054, val_wt_loss: 36.8124, train_grp_loss: [11.39814162 13.85348867 12.94538418], val_grp_loss: [12.56968511 13.02096366 11.21944995], train_hist_grp_loss: [ 7.63530933  9.95715505 22.00757163], cur_train_grp_loss: [0.0877097  0.11636442 0.25386627], max_reward_err:  0.0205, max_reward_err_index: 1, max_kl_dist:  0.6939, max_kl_dist_index: 2, max_train_grp_loss:  13.8535, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0210, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2539, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:31,857 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  86, train_loss:  12.6355, val_loss:  12.2719, grad_norm: 0.0269, live_grad: 0.0000, reward_err: 0.0101, 0.0205, 0.0022, KL_dist: 0.6910, 0.3341, 0.6945, param: [ 4.69076256  6.69595266  5.86596554 10.68372063], weights: [0.15279993 0.19328925 0.65391081], train_wt_loss:  37.9064, val_wt_loss: 36.8157, train_grp_loss: [11.3939407  13.85974355 12.94356349], val_grp_loss: [12.56601203 13.02950742 11.21795236], train_hist_grp_loss: [ 7.72298734 10.07357092 22.26140269], cur_train_grp_loss: [0.08767801 0.11641587 0.25383106], max_reward_err:  0.0205, max_reward_err_index: 1, max_kl_dist:  0.6945, max_kl_dist_index: 2, max_train_grp_loss:  13.8597, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0295, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2538, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:32,842 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  87, train_loss:  12.6358, val_loss:  12.2731, grad_norm: 0.0275, live_grad: 0.0000, reward_err: 0.0101, 0.0205, 0.0022, KL_dist: 0.6915, 0.3344, 0.6951, param: [ 4.68619232  6.69326986  5.86718447 10.69589411], weights: [0.15106071 0.19164074 0.65729855], train_wt_loss:  37.9075, val_wt_loss: 36.8192, train_grp_loss: [11.38965822 13.86613101 12.94171787], val_grp_loss: [12.5622621  13.03821737 11.21642844], train_hist_grp_loss: [ 7.81063304 10.19003935 22.51519805], cur_train_grp_loss: [0.0876457  0.11646843 0.25379536], max_reward_err:  0.0205, max_reward_err_index: 1, max_kl_dist:  0.6951, max_kl_dist_index: 2, max_train_grp_loss:  13.8661, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0382, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2538, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:33,830 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  88, train_loss:  12.6362, val_loss:  12.2742, grad_norm: 0.0281, live_grad: 0.0000, reward_err: 0.0101, 0.0208, 0.0022, KL_dist: 0.6919, 0.3348, 0.6957, param: [ 4.68156835  6.690582    5.86837445 10.70824127], weights: [0.1493334  0.18999789 0.66066871], train_wt_loss:  37.9087, val_wt_loss: 36.8227, train_grp_loss: [11.38529471 13.8726514  12.93984747], val_grp_loss: [12.55843576 13.04709399 11.21487871], train_hist_grp_loss: [ 7.8982458  10.30656146 22.76895722], cur_train_grp_loss: [0.08761276 0.11652211 0.25375917], max_reward_err:  0.0208, max_reward_err_index: 1, max_kl_dist:  0.6957, max_kl_dist_index: 2, max_train_grp_loss:  13.8727, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0471, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2538, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:34,845 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  89, train_loss:  12.6366, val_loss:  12.2754, grad_norm: 0.0288, live_grad: 0.0000, reward_err: 0.0101, 0.0208, 0.0022, KL_dist: 0.6924, 0.3351, 0.6963, param: [ 4.67689066  6.68788828  5.86953532 10.72076205], weights: [0.14761808 0.18836088 0.66402104], train_wt_loss:  37.9098, val_wt_loss: 36.8263, train_grp_loss: [11.38085072 13.87930506 12.9379525 ], val_grp_loss: [12.55453349 13.05613776 11.21330369], train_hist_grp_loss: [ 7.98582499 10.42313837 23.02267972], cur_train_grp_loss: [0.08757919 0.1165769  0.2537225 ], max_reward_err:  0.0208, max_reward_err_index: 1, max_kl_dist:  0.6963, max_kl_dist_index: 2, max_train_grp_loss:  13.8793, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0561, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2537, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:35,826 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  90, train_loss:  12.6370, val_loss:  12.2767, grad_norm: 0.0294, live_grad: 0.0000, reward_err: 0.0099, 0.0208, 0.0022, KL_dist: 0.6928, 0.3354, 0.6970, param: [ 4.67215926  6.68518789  5.8706669  10.73345638], weights: [0.14591482 0.1867299  0.66735528], train_wt_loss:  37.9111, val_wt_loss: 36.8300, train_grp_loss: [11.37632681 13.88609231 12.93603316], val_grp_loss: [12.55055577 13.06534912 11.21170394], train_hist_grp_loss: [ 8.07336999 10.53977118 23.27636507], cur_train_grp_loss: [0.08754501 0.11663282 0.25368534], max_reward_err:  0.0208, max_reward_err_index: 1, max_kl_dist:  0.6970, max_kl_dist_index: 2, max_train_grp_loss:  13.8861, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0653, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2537, max_cur_train_grp_loss_index: 2, 
