2024-10-07 17:17:22,590 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.1,0.1,1,2022
2024-10-07 17:17:22,592 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2022
2024-10-07 17:17:22,592 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:17:22,681 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.3214, l2 distance: 25.6155, acc: 0.89.
2024-10-07 17:17:22,682 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:17:22,683 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 4.91492317 13.51244723  6.71533233  9.49961375]
2024-10-07 17:17:22,896 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8530, 6.9304, 3.3326
2024-10-07 17:17:23,120 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:17:24,371 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  13.4339, val_loss:  12.2721, grad_norm: 0.5704, live_grad: 0.0000, reward_err: 0.0031, 0.0319, 0.0015, KL_dist: 0.6559, 0.3522, 0.6882, param: [4.11786407 9.56583272 4.94852636 8.93320827], weights: [0.29933897 0.3029308  0.39773023], train_wt_loss:  40.3017, val_wt_loss: 36.8163, train_grp_loss: [11.681894   15.95789746 11.12859769], val_grp_loss: [10.57186309 15.00632368 11.25447452], train_hist_grp_loss: [0.17243466 0.18436246 0.45663202], cur_train_grp_loss: [0.17243466 0.18436246 0.45663202], max_reward_err:  0.0319, max_reward_err_index: 1, max_kl_dist:  0.6882, max_kl_dist_index: 2, max_train_grp_loss:  15.9579, max_train_grp_loss_index: 1, max_val_grp_loss:  15.0063, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4566, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:33,133 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  68, train_loss:  13.8623, val_loss:  12.9695, grad_norm: 0.4412, live_grad: 0.0000, reward_err: 0.0001, 0.0632, 0.0080, KL_dist: 0.7533, 0.4885, 0.8488, param: [ 2.98270289 10.51101478  4.16746834 10.30872688], weights: [4.30607515e-05 1.05746833e-03 9.98899471e-01], train_wt_loss:  41.5870, val_wt_loss: 38.9085, train_grp_loss: [10.44974512 18.26390918 10.78493314], val_grp_loss: [ 9.56605514 18.22161113 11.15229063], train_hist_grp_loss: [ 6.13599906  9.33702008 16.18779654], cur_train_grp_loss: [0.08428144 0.14155432 0.22946688], max_reward_err:  0.0632, max_reward_err_index: 1, max_kl_dist:  0.8488, max_kl_dist_index: 2, max_train_grp_loss:  18.2639, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2216, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:34,154 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  69, train_loss:  13.8633, val_loss:  12.9706, grad_norm: 0.4418, live_grad: 0.0000, reward_err: 0.0001, 0.0632, 0.0080, KL_dist: 0.7533, 0.4886, 0.8489, param: [ 2.98131771 10.51323276  4.16621518 10.30794049], weights: [3.72447954e-05 9.68590367e-04 9.98994165e-01], train_wt_loss:  41.5898, val_wt_loss: 38.9119, train_grp_loss: [10.4486876  18.26703277 10.78492456], val_grp_loss: [ 9.56534624 18.22547716 11.15249731], train_hist_grp_loss: [ 6.2202712   9.47860077 16.41726321], cur_train_grp_loss: [0.08427214 0.14158069 0.22946666], max_reward_err:  0.0632, max_reward_err_index: 1, max_kl_dist:  0.8489, max_kl_dist_index: 2, max_train_grp_loss:  18.2670, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2255, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:35,144 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  70, train_loss:  13.8641, val_loss:  12.9716, grad_norm: 0.4424, live_grad: 0.0000, reward_err: 0.0001, 0.0632, 0.0080, KL_dist: 0.7534, 0.4888, 0.8490, param: [ 2.98004635 10.51527389  4.16506484 10.30721127], weights: [3.22138296e-05 8.87196702e-04 9.99080589e-01], train_wt_loss:  41.5923, val_wt_loss: 38.9149, train_grp_loss: [10.44771762 18.26990057 10.78491734], val_grp_loss: [ 9.56469642 18.22902561 11.1526875 ], train_hist_grp_loss: [ 6.30453481  9.62020568 16.64672969], cur_train_grp_loss: [0.08426361 0.14160491 0.22946648], max_reward_err:  0.0632, max_reward_err_index: 1, max_kl_dist:  0.8490, max_kl_dist_index: 2, max_train_grp_loss:  18.2699, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2290, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:36,140 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  71, train_loss:  13.8648, val_loss:  12.9726, grad_norm: 0.4429, live_grad: 0.0000, reward_err: 0.0001, 0.0632, 0.0083, KL_dist: 0.7534, 0.4889, 0.8491, param: [ 2.9788796  10.51715168  4.16400902 10.30653572], weights: [2.78620145e-05 8.12654859e-04 9.99159483e-01], train_wt_loss:  41.5945, val_wt_loss: 38.9178, train_grp_loss: [10.44682798 18.27253313 10.78491126], val_grp_loss: [ 9.56410076 18.23228214 11.15286246], train_hist_grp_loss: [ 6.3887906   9.76183281 16.87619601], cur_train_grp_loss: [0.08425579 0.14162714 0.22946633], max_reward_err:  0.0632, max_reward_err_index: 1, max_kl_dist:  0.8491, max_kl_dist_index: 2, max_train_grp_loss:  18.2725, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2323, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:37,141 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  13.8655, val_loss:  12.9734, grad_norm: 0.4434, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0083, KL_dist: 0.7535, 0.4891, 0.8492, param: [ 2.97780898 10.51887872  4.16304008 10.30591042], weights: [2.40977574e-05 7.44386157e-04 9.99231516e-01], train_wt_loss:  41.5966, val_wt_loss: 38.9203, train_grp_loss: [10.44601209 18.27494941 10.78490615], val_grp_loss: [ 9.56355477 18.23527043 11.15302334], train_hist_grp_loss: [ 6.47303921  9.90348036 17.10566221], cur_train_grp_loss: [0.08424861 0.14164754 0.2294662 ], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8492, max_kl_dist_index: 2, max_train_grp_loss:  18.2749, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2353, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:38,157 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  73, train_loss:  13.8662, val_loss:  12.9742, grad_norm: 0.4438, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0083, KL_dist: 0.7535, 0.4892, 0.8493, param: [ 2.97682667 10.52046667  4.16215097 10.30533211], weights: [2.08417994e-05 6.81861082e-04 9.99297297e-01], train_wt_loss:  41.5986, val_wt_loss: 38.9227, train_grp_loss: [10.44526388 18.2771669  10.78490185], val_grp_loss: [ 9.5630543  18.23801226 11.15317123], train_hist_grp_loss: [ 6.55728124 10.04514663 17.3351283 ], cur_train_grp_loss: [0.08424203 0.14166627 0.22946609], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8493, max_kl_dist_index: 2, max_train_grp_loss:  18.2772, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2380, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:39,197 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  74, train_loss:  13.8668, val_loss:  12.9750, grad_norm: 0.4442, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0083, KL_dist: 0.7535, 0.4893, 0.8494, param: [ 2.9759255  10.52192637  4.16133519 10.30479763], weights: [1.80255587e-05 6.24595059e-04 9.99357379e-01], train_wt_loss:  41.6003, val_wt_loss: 38.9249, train_grp_loss: [10.44457776 18.27920172 10.78489823], val_grp_loss: [ 9.56259558 18.2405277  11.15330716], train_hist_grp_loss: [ 6.64151724 10.1868301  17.56459429], cur_train_grp_loss: [0.084236   0.14168346 0.229466  ], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8494, max_kl_dist_index: 2, max_train_grp_loss:  18.2792, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2405, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:40,216 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  75, train_loss:  13.8673, val_loss:  12.9756, grad_norm: 0.4446, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0083, KL_dist: 0.7536, 0.4894, 0.8495, param: [ 2.97509882 10.52326788  4.16058677 10.304304  ], weights: [1.55896954e-05 5.72144609e-04 9.99412266e-01], train_wt_loss:  41.6020, val_wt_loss: 38.9269, train_grp_loss: [10.44394862 18.2810687  10.78489519], val_grp_loss: [ 9.56217512 18.24283524 11.15343204], train_hist_grp_loss: [ 6.72574771 10.32852934 17.79406021], cur_train_grp_loss: [0.08423047 0.14169924 0.22946592], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8495, max_kl_dist_index: 2, max_train_grp_loss:  18.2811, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2428, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:41,204 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  76, train_loss:  13.8678, val_loss:  12.9762, grad_norm: 0.4450, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7536, 0.4895, 0.8495, param: [ 2.97434056 10.5245005   4.15990022 10.30384837], weights: [1.34828682e-05 5.24103825e-04 9.99462413e-01], train_wt_loss:  41.6035, val_wt_loss: 38.9287, train_grp_loss: [10.44337175 18.28278152 10.78489264], val_grp_loss: [ 9.56178974 18.24495186 11.15354676], train_hist_grp_loss: [ 6.8099731  10.47024305 18.02352607], cur_train_grp_loss: [0.08422539 0.14171371 0.22946586], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8495, max_kl_dist_index: 2, max_train_grp_loss:  18.2828, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2450, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:42,208 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  77, train_loss:  13.8683, val_loss:  12.9768, grad_norm: 0.4453, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7536, 0.4896, 0.8496, param: [ 2.9736451  10.52563284  4.15927047 10.30342805], weights: [1.16606584e-05 4.80101164e-04 9.99508238e-01], train_wt_loss:  41.6048, val_wt_loss: 38.9304, train_grp_loss: [10.44284283 18.28435275 10.78489049], val_grp_loss: [ 9.56143652 18.24689321 11.15365211], train_hist_grp_loss: [ 6.89419384 10.61197003 18.25299187], cur_train_grp_loss: [0.08422074 0.14172699 0.2294658 ], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8496, max_kl_dist_index: 2, max_train_grp_loss:  18.2844, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2469, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:43,209 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  78, train_loss:  13.8687, val_loss:  12.9773, grad_norm: 0.4455, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7536, 0.4896, 0.8497, param: [ 2.97300729 10.52667286  4.15869287 10.3030405 ], weights: [1.00846379e-05 4.39796515e-04 9.99550119e-01], train_wt_loss:  41.6061, val_wt_loss: 38.9320, train_grp_loss: [10.4423579  18.28579397 10.78488868], val_grp_loss: [ 9.56111278 18.24867366 11.15374884], train_hist_grp_loss: [ 6.97841032 10.7537092  18.48245762], cur_train_grp_loss: [0.08421647 0.14173917 0.22946576], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8497, max_kl_dist_index: 2, max_train_grp_loss:  18.2858, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2487, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:44,229 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  79, train_loss:  13.8691, val_loss:  12.9778, grad_norm: 0.4458, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7537, 0.4897, 0.8497, param: [ 2.9724224  10.52762794  4.15816314 10.30268335], weights: [8.72156253e-06 4.02878520e-04 9.99588400e-01], train_wt_loss:  41.6072, val_wt_loss: 38.9334, train_grp_loss: [10.44191332 18.28711584 10.78488716], val_grp_loss: [ 9.56081606 18.25030643 11.15383765], train_hist_grp_loss: [ 7.06262288 10.89545954 18.71192334], cur_train_grp_loss: [0.08421256 0.14175034 0.22946572], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8497, max_kl_dist_index: 2, max_train_grp_loss:  18.2871, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2503, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:45,225 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  80, train_loss:  13.8694, val_loss:  12.9782, grad_norm: 0.4460, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7537, 0.4898, 0.8498, param: [ 2.97188607 10.52850486  4.15767735 10.30235434], weights: [7.54267365e-06 3.69062125e-04 9.99623395e-01], train_wt_loss:  41.6083, val_wt_loss: 38.9347, train_grp_loss: [10.44150575 18.28832813 10.78488589], val_grp_loss: [ 9.56054412 18.25180368 11.15391916], train_hist_grp_loss: [ 7.14683186 11.03722013 18.94138903], cur_train_grp_loss: [0.08420898 0.14176059 0.22946568], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8498, max_kl_dist_index: 2, max_train_grp_loss:  18.2883, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2518, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:46,235 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  81, train_loss:  13.8698, val_loss:  12.9786, grad_norm: 0.4463, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7537, 0.4898, 0.8498, param: [ 2.97139429 10.5293099   4.15723188 10.30205138], weights: [6.52309369e-06 3.38086346e-04 9.99655391e-01], train_wt_loss:  41.6093, val_wt_loss: 38.9359, train_grp_loss: [10.44113212 18.28943986 10.78488482], val_grp_loss: [ 9.56029489 18.25317656 11.15399397], train_hist_grp_loss: [ 7.23103755 11.17899012 19.17085468], cur_train_grp_loss: [0.08420569 0.14176999 0.22946566], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8498, max_kl_dist_index: 2, max_train_grp_loss:  18.2894, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2532, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:47,237 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  82, train_loss:  13.8701, val_loss:  12.9790, grad_norm: 0.4465, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7537, 0.4899, 0.8498, param: [ 2.9709434  10.53004886  4.15682341 10.30177252], weights: [5.64130299e-06 3.09712225e-04 9.99684646e-01], train_wt_loss:  41.6102, val_wt_loss: 38.9370, train_grp_loss: [10.44078961 18.29045931 10.78488391], val_grp_loss: [ 9.56006647 18.25443534 11.15406261], train_hist_grp_loss: [ 7.31524023 11.32076872 19.40032032], cur_train_grp_loss: [0.08420268 0.1417786  0.22946563], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8498, max_kl_dist_index: 2, max_train_grp_loss:  18.2905, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2544, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:48,255 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  83, train_loss:  13.8703, val_loss:  12.9793, grad_norm: 0.4466, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7537, 0.4899, 0.8499, param: [ 2.97053001 10.53072707  4.15644888 10.30151592], weights: [4.87868701e-06 2.83720958e-04 9.99711400e-01], train_wt_loss:  41.6110, val_wt_loss: 38.9380, train_grp_loss: [10.44047565 18.29139406 10.78488316], val_grp_loss: [ 9.55985713 18.25558944 11.15412559], train_hist_grp_loss: [ 7.39944014 11.46255523 19.62978593], cur_train_grp_loss: [0.08419992 0.14178651 0.22946562], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8499, max_kl_dist_index: 2, max_train_grp_loss:  18.2914, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2556, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:49,433 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  84, train_loss:  13.8706, val_loss:  12.9796, grad_norm: 0.4468, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4900, 0.8499, param: [ 2.97015103 10.53134945  4.1561055  10.30127988], weights: [4.21914453e-06 2.59912189e-04 9.99735869e-01], train_wt_loss:  41.6117, val_wt_loss: 38.9389, train_grp_loss: [10.44018786 18.29225112 10.78488252], val_grp_loss: [ 9.55966529 18.2566475  11.15418337], train_hist_grp_loss: [ 7.48363753 11.60434898 19.85925153], cur_train_grp_loss: [0.08419738 0.14179375 0.2294656 ], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8499, max_kl_dist_index: 2, max_train_grp_loss:  18.2923, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2566, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:50,514 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  85, train_loss:  13.8708, val_loss:  12.9799, grad_norm: 0.4470, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4900, 0.8499, param: [ 2.9698036  10.53192053  4.15579069 10.30106281], weights: [3.64874857e-06 2.38102449e-04 9.99758249e-01], train_wt_loss:  41.6124, val_wt_loss: 38.9397, train_grp_loss: [10.43992406 18.29303689 10.78488199], val_grp_loss: [ 9.55948947 18.25761749 11.15423636], train_hist_grp_loss: [ 7.56783259 11.74614938 20.08871712], cur_train_grp_loss: [0.08419506 0.1418004  0.22946559], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8499, max_kl_dist_index: 2, max_train_grp_loss:  18.2930, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2576, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:51,519 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  86, train_loss:  13.8710, val_loss:  12.9802, grad_norm: 0.4471, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4901, 0.8500, param: [ 2.96948511 10.53244448  4.15550208 10.30086325], weights: [3.15545307e-06 2.18123721e-04 9.99778721e-01], train_wt_loss:  41.6130, val_wt_loss: 38.9405, train_grp_loss: [10.43968227 18.29375728 10.78488154], val_grp_loss: [ 9.55932835 18.25850668 11.15428497], train_hist_grp_loss: [ 7.65202553 11.88795586 20.31818269], cur_train_grp_loss: [0.08419294 0.14180649 0.22946557], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8500, max_kl_dist_index: 2, max_train_grp_loss:  18.2938, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2585, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:52,539 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  87, train_loss:  13.8712, val_loss:  12.9804, grad_norm: 0.4472, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4901, 0.8500, param: [ 2.96919317 10.53292516  4.15523751 10.30067983], weights: [2.72883900e-06 1.99822139e-04 9.99797449e-01], train_wt_loss:  41.6136, val_wt_loss: 38.9412, train_grp_loss: [10.43946066 18.29441768 10.78488116], val_grp_loss: [ 9.55918069 18.25932177 11.15432955], train_hist_grp_loss: [ 7.73621651 12.02976794 20.54764826], cur_train_grp_loss: [0.08419099 0.14181207 0.22946556], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8500, max_kl_dist_index: 2, max_train_grp_loss:  18.2944, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2593, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:53,578 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  88, train_loss:  13.8714, val_loss:  12.9806, grad_norm: 0.4474, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4901, 0.8500, param: [ 2.96892557 10.53336609  4.15499498 10.30051128], weights: [2.35989476e-06 1.83056791e-04 9.99814583e-01], train_wt_loss:  41.6142, val_wt_loss: 38.9419, train_grp_loss: [10.43925754 18.29502307 10.78488084], val_grp_loss: [ 9.55904538 18.26006893 11.15437043], train_hist_grp_loss: [ 7.82040571 12.17158513 20.77711381], cur_train_grp_loss: [0.0841892  0.14181719 0.22946556], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8500, max_kl_dist_index: 2, max_train_grp_loss:  18.2950, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2601, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:54,577 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  89, train_loss:  13.8715, val_loss:  12.9808, grad_norm: 0.4475, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4902, 0.8500, param: [ 2.96868029 10.53377052  4.15477267 10.30035643], weights: [2.04082618e-06 1.67698622e-04 9.99830261e-01], train_wt_loss:  41.6146, val_wt_loss: 38.9425, train_grp_loss: [10.43907138 18.29557801 10.78488058], val_grp_loss: [ 9.55892138 18.26075377 11.15440792], train_hist_grp_loss: [ 7.90459327 12.31340701 21.00657936], cur_train_grp_loss: [0.08418756 0.14182188 0.22946555], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8500, max_kl_dist_index: 2, max_train_grp_loss:  18.2956, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2608, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:55,556 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  90, train_loss:  13.8717, val_loss:  12.9810, grad_norm: 0.4476, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4902, 0.8500, param: [ 2.96845548 10.53414146  4.15456889 10.3002142 ], weights: [1.76489214e-06 1.53629436e-04 9.99844606e-01], train_wt_loss:  41.6151, val_wt_loss: 38.9430, train_grp_loss: [10.43890077 18.29608669 10.78488035], val_grp_loss: [ 9.55880775 18.26138148 11.15444229], train_hist_grp_loss: [ 7.98877933 12.4552332  21.23604491], cur_train_grp_loss: [0.08418606 0.14182619 0.22946554], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8500, max_kl_dist_index: 2, max_train_grp_loss:  18.2961, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2614, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
