2024-10-07 01:06:45,661 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.04,2023
2024-10-07 01:06:45,663 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:06:45,663 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:06:45,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:06:45,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:06:45,755 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:06:45,973 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:06:46,203 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:06:47,435 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2166, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6777, param: [ 4.89950164  6.9788959   5.67511288 10.23466789], weights: [0.3322965  0.33244357 0.33525993], train_wt_loss:  37.8784, val_wt_loss: 36.6497, train_grp_loss: [11.44673755 13.75198256 13.00542884], val_grp_loss: [12.59492607 12.82818821 11.2247546 ], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6777, max_kl_dist_index: 2, max_train_grp_loss:  13.7520, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8282, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:25,140 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  152, train_loss:  12.6295, val_loss:  12.2481, grad_norm: 0.0152, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6817, 0.3275, 0.6817, param: [ 4.79200057  6.76492519  5.82573832 10.42422222], weights: [0.20178369 0.23769634 0.56051997], train_wt_loss:  37.8886, val_wt_loss: 36.7442, train_grp_loss: [11.47811378 13.7358624  12.98312222], val_grp_loss: [12.63805078 12.85606638 11.24822447], train_hist_grp_loss: [13.56524333 17.66018634 39.10695842], cur_train_grp_loss: [0.08829935 0.1154173  0.25457998], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6817, max_kl_dist_index: 2, max_train_grp_loss:  13.7359, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8561, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2546, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:26,183 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  153, train_loss:  12.6296, val_loss:  12.2484, grad_norm: 0.0153, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6818, 0.3276, 0.6818, param: [ 4.79072624  6.76380261  5.82649858 10.42729647], weights: [0.20098004 0.23700677 0.56201319], train_wt_loss:  37.8888, val_wt_loss: 36.7451, train_grp_loss: [11.47729833 13.73708553 12.98266111], val_grp_loss: [12.63739079 12.85788601 11.24794309], train_hist_grp_loss: [13.65353651 17.77561375 39.36152944], cur_train_grp_loss: [0.08829318 0.11542742 0.25457102], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6818, max_kl_dist_index: 2, max_train_grp_loss:  13.7371, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8579, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2546, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:27,186 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  154, train_loss:  12.6296, val_loss:  12.2486, grad_norm: 0.0154, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6819, 0.3276, 0.6820, param: [ 4.78944377  6.7626823   5.82725513 10.43039719], weights: [0.20017774 0.23631716 0.5635051 ], train_wt_loss:  37.8889, val_wt_loss: 36.7459, train_grp_loss: [11.47646883 13.73832791 12.98219564], val_grp_loss: [12.63671773 12.85972957 11.24765607], train_hist_grp_loss: [13.74182343 17.89105145 39.61609142], cur_train_grp_loss: [0.08828691 0.11543769 0.25456198], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6820, max_kl_dist_index: 2, max_train_grp_loss:  13.7383, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8597, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2546, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:28,209 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  155, train_loss:  12.6297, val_loss:  12.2489, grad_norm: 0.0156, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6820, 0.3277, 0.6821, param: [ 4.78815316  6.76156422  5.82800797 10.4335244 ], weights: [0.19937679 0.23562753 0.56499568], train_wt_loss:  37.8891, val_wt_loss: 36.7468, train_grp_loss: [11.47562527 13.73958956 12.98172582], val_grp_loss: [12.63603158 12.86159709 11.2473634 ], train_hist_grp_loss: [13.83010395 18.00649958 39.87064428], cur_train_grp_loss: [0.08828053 0.11544813 0.25455286], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6821, max_kl_dist_index: 2, max_train_grp_loss:  13.7396, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8616, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2546, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:29,255 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  156, train_loss:  12.6298, val_loss:  12.2492, grad_norm: 0.0157, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6821, 0.3278, 0.6823, param: [ 4.78685438  6.76044834  5.82875707 10.43667815], weights: [0.19857721 0.2349379  0.56648489], train_wt_loss:  37.8893, val_wt_loss: 36.7477, train_grp_loss: [11.47476766 13.74087052 12.98125164], val_grp_loss: [12.63533236 12.86348862 11.24706511], train_hist_grp_loss: [13.918378   18.12195832 40.12518792], cur_train_grp_loss: [0.08827404 0.11545874 0.25454364], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6823, max_kl_dist_index: 2, max_train_grp_loss:  13.7409, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8635, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:30,264 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  157, train_loss:  12.6298, val_loss:  12.2495, grad_norm: 0.0158, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6822, 0.3279, 0.6824, param: [ 4.78554744  6.75933461  5.82950242 10.43985847], weights: [0.19777901 0.23424828 0.56797271], train_wt_loss:  37.8894, val_wt_loss: 36.7486, train_grp_loss: [11.473896   13.74217083 12.98077311], val_grp_loss: [12.63462005 12.86540422 11.24676121], train_hist_grp_loss: [14.00664544 18.23742782 40.37972227], cur_train_grp_loss: [0.08826744 0.1154695  0.25453435], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6824, max_kl_dist_index: 2, max_train_grp_loss:  13.7422, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8654, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:31,290 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  158, train_loss:  12.6299, val_loss:  12.2498, grad_norm: 0.0160, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6823, 0.3279, 0.6826, param: [ 4.78423231  6.75822299  5.830244   10.44306541], weights: [0.19698219 0.2335587  0.56945911], train_wt_loss:  37.8896, val_wt_loss: 36.7495, train_grp_loss: [11.47301029 13.74349051 12.98029022], val_grp_loss: [12.63389467 12.86734393 11.24645171], train_hist_grp_loss: [14.09490618 18.35290825 40.63424723], cur_train_grp_loss: [0.08826074 0.11548043 0.25452496], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6826, max_kl_dist_index: 2, max_train_grp_loss:  13.7435, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8673, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:32,316 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  159, train_loss:  12.6299, val_loss:  12.2502, grad_norm: 0.0161, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6824, 0.3280, 0.6827, param: [ 4.78290898  6.75711344  5.8309818  10.446299  ], weights: [0.19618678 0.23286916 0.57094407], train_wt_loss:  37.8898, val_wt_loss: 36.7505, train_grp_loss: [11.47211052 13.74482962 12.97980298], val_grp_loss: [12.6331562  12.86930779 11.24613662], train_hist_grp_loss: [14.1831601  18.46839976 40.88876272], cur_train_grp_loss: [0.08825393 0.11549152 0.25451549], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6827, max_kl_dist_index: 2, max_train_grp_loss:  13.7448, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8693, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:33,380 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  160, train_loss:  12.6300, val_loss:  12.2505, grad_norm: 0.0163, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6826, 0.3281, 0.6829, param: [ 4.78157745  6.75600592  5.83171581 10.44955927], weights: [0.19539277 0.23217968 0.57242756], train_wt_loss:  37.8900, val_wt_loss: 36.7514, train_grp_loss: [11.47119671 13.74618817 12.97931139], val_grp_loss: [12.63240466 12.87129586 11.24581595], train_hist_grp_loss: [14.27140711 18.58390253 41.14326866], cur_train_grp_loss: [0.088247   0.11550277 0.25450594], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6829, max_kl_dist_index: 2, max_train_grp_loss:  13.7462, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8713, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:34,411 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  161, train_loss:  12.6300, val_loss:  12.2508, grad_norm: 0.0164, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6827, 0.3282, 0.6830, param: [ 4.78023771  6.75490039  5.83244601 10.45284626], weights: [0.19460018 0.23149028 0.57390955], train_wt_loss:  37.8901, val_wt_loss: 36.7523, train_grp_loss: [11.47026886 13.74756621 12.97881545], val_grp_loss: [12.63164003 12.87330819 11.24548973], train_hist_grp_loss: [14.35964708 18.69941672 41.39776497], cur_train_grp_loss: [0.08823997 0.11551419 0.2544963 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6830, max_kl_dist_index: 2, max_train_grp_loss:  13.7476, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8733, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:35,431 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  162, train_loss:  12.6301, val_loss:  12.2511, grad_norm: 0.0166, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6828, 0.3283, 0.6832, param: [ 4.77888973  6.75379681  5.83317239 10.45616   ], weights: [0.19380902 0.23080097 0.57539001], train_wt_loss:  37.8903, val_wt_loss: 36.7532, train_grp_loss: [11.46932697 13.74896377 12.97831516], val_grp_loss: [12.63086233 12.87534481 11.24515797], train_hist_grp_loss: [14.44787992 18.81494248 41.65225154], cur_train_grp_loss: [0.08823284 0.11552577 0.25448658], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6832, max_kl_dist_index: 2, max_train_grp_loss:  13.7490, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8753, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:36,465 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  163, train_loss:  12.6302, val_loss:  12.2514, grad_norm: 0.0167, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6829, 0.3283, 0.6833, param: [ 4.77753352  6.75269513  5.83389492 10.45950053], weights: [0.1930193  0.23011177 0.57686893], train_wt_loss:  37.8905, val_wt_loss: 36.7542, train_grp_loss: [11.46837104 13.75038089 12.97781052], val_grp_loss: [12.63007154 12.87740577 11.24482067], train_hist_grp_loss: [14.53610551 18.93048    41.90672831], cur_train_grp_loss: [0.08822559 0.11553751 0.25447677], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6833, max_kl_dist_index: 2, max_train_grp_loss:  13.7504, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8774, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:37,493 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  164, train_loss:  12.6302, val_loss:  12.2517, grad_norm: 0.0169, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6830, 0.3284, 0.6835, param: [ 4.77616906  6.75159532  5.8346136  10.46286788], weights: [0.19223103 0.2294227  0.57834627], train_wt_loss:  37.8907, val_wt_loss: 36.7551, train_grp_loss: [11.46740108 13.75181759 12.97730153], val_grp_loss: [12.62926768 12.87949113 11.24447786], train_hist_grp_loss: [14.62432375 19.04602941 42.16119518], cur_train_grp_loss: [0.08821824 0.11554942 0.25446687], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6835, max_kl_dist_index: 2, max_train_grp_loss:  13.7518, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8795, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:38,505 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  165, train_loss:  12.6303, val_loss:  12.2520, grad_norm: 0.0170, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6831, 0.3285, 0.6836, param: [ 4.77479634  6.75049734  5.83532841 10.46626208], weights: [0.19144422 0.22873377 0.57982201], train_wt_loss:  37.8909, val_wt_loss: 36.7561, train_grp_loss: [11.4664171  13.75327391 12.9767882 ], val_grp_loss: [12.62845075 12.88160092 11.24412955], train_hist_grp_loss: [14.71253453 19.16159091 42.41565208], cur_train_grp_loss: [0.08821078 0.11556149 0.25445689], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6836, max_kl_dist_index: 2, max_train_grp_loss:  13.7533, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8816, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2545, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:39,513 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  166, train_loss:  12.6304, val_loss:  12.2523, grad_norm: 0.0172, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6833, 0.3286, 0.6838, param: [ 4.77341535  6.74940114  5.83603934 10.46968317], weights: [0.19065888 0.22804499 0.58129613], train_wt_loss:  37.8911, val_wt_loss: 36.7570, train_grp_loss: [11.46541909 13.7547499  12.97627053], val_grp_loss: [12.62762075 12.8837352  11.24377575], train_hist_grp_loss: [14.80073774 19.27716464 42.6700989 ], cur_train_grp_loss: [0.08820321 0.11557373 0.25444683], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6838, max_kl_dist_index: 2, max_train_grp_loss:  13.7547, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8837, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:40,566 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  167, train_loss:  12.6304, val_loss:  12.2527, grad_norm: 0.0173, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6834, 0.3287, 0.6840, param: [ 4.77202608  6.74830667  5.83674637 10.47313118], weights: [0.18987502 0.22735639 0.58276859], train_wt_loss:  37.8913, val_wt_loss: 36.7580, train_grp_loss: [11.46440706 13.75624557 12.97574852], val_grp_loss: [12.62677767 12.88589401 11.24341649], train_hist_grp_loss: [14.88893327 19.39275077 42.92453558], cur_train_grp_loss: [0.08819553 0.11558613 0.25443668], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6840, max_kl_dist_index: 2, max_train_grp_loss:  13.7562, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8859, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:41,594 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  168, train_loss:  12.6305, val_loss:  12.2530, grad_norm: 0.0175, live_grad: 0.0000, reward_err: 0.0102, 0.0189, 0.0017, KL_dist: 0.6835, 0.3288, 0.6841, param: [ 4.77062852  6.7472139   5.83744948 10.47660614], weights: [0.18909266 0.22666797 0.58423937], train_wt_loss:  37.8915, val_wt_loss: 36.7590, train_grp_loss: [11.46338103 13.75776097 12.97522217], val_grp_loss: [12.62592154 12.8880774  11.24305177], train_hist_grp_loss: [14.97712101 19.50834947 43.17896202], cur_train_grp_loss: [0.08818775 0.1155987  0.25442644], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6841, max_kl_dist_index: 2, max_train_grp_loss:  13.7578, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8881, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:42,625 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  169, train_loss:  12.6306, val_loss:  12.2533, grad_norm: 0.0176, live_grad: 0.0000, reward_err: 0.0103, 0.0189, 0.0018, KL_dist: 0.6836, 0.3289, 0.6843, param: [ 4.76922265  6.74612279  5.83814867 10.48010808], weights: [0.18831179 0.22597976 0.58570845], train_wt_loss:  37.8917, val_wt_loss: 36.7599, train_grp_loss: [11.462341   13.75929612 12.97469148], val_grp_loss: [12.62505234 12.89028541 11.24268162], train_hist_grp_loss: [15.06530087 19.62396091 43.43337814], cur_train_grp_loss: [0.08817985 0.11561144 0.25441612], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6843, max_kl_dist_index: 2, max_train_grp_loss:  13.7593, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8903, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:43,672 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  170, train_loss:  12.6306, val_loss:  12.2536, grad_norm: 0.0178, live_grad: 0.0000, reward_err: 0.0103, 0.0189, 0.0018, KL_dist: 0.6838, 0.3290, 0.6845, param: [ 4.76780848  6.74503329  5.83884391 10.48363703], weights: [0.18753243 0.22529177 0.5871758 ], train_wt_loss:  37.8919, val_wt_loss: 36.7609, train_grp_loss: [11.46128697 13.76085107 12.97415647], val_grp_loss: [12.62417009 12.89251809 11.24230605], train_hist_grp_loss: [15.15347272 19.73958525 43.68778386], cur_train_grp_loss: [0.08817185 0.11562434 0.25440572], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6845, max_kl_dist_index: 2, max_train_grp_loss:  13.7609, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8925, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:44,689 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  171, train_loss:  12.6307, val_loss:  12.2540, grad_norm: 0.0180, live_grad: 0.0000, reward_err: 0.0103, 0.0189, 0.0018, KL_dist: 0.6839, 0.3290, 0.6846, param: [ 4.76638599  6.74394535  5.8395352  10.48719303], weights: [0.1867546  0.22460401 0.58864139], train_wt_loss:  37.8921, val_wt_loss: 36.7619, train_grp_loss: [11.46021895 13.76242585 12.97361712], val_grp_loss: [12.62327478 12.89477548 11.24192508], train_hist_grp_loss: [15.24163647 19.85522265 43.94217908], cur_train_grp_loss: [0.08816375 0.1156374  0.25439522], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6846, max_kl_dist_index: 2, max_train_grp_loss:  13.7624, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8948, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:45,713 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  172, train_loss:  12.6308, val_loss:  12.2543, grad_norm: 0.0181, live_grad: 0.0000, reward_err: 0.0103, 0.0189, 0.0018, KL_dist: 0.6840, 0.3291, 0.6848, param: [ 4.76495517  6.74285893  5.84022251 10.4907761 ], weights: [0.18597829 0.2239165  0.59010521], train_wt_loss:  37.8923, val_wt_loss: 36.7629, train_grp_loss: [11.45913695 13.76402048 12.97307345], val_grp_loss: [12.62236643 12.89705763 11.24153872], train_hist_grp_loss: [15.329792   19.97087329 44.19656373], cur_train_grp_loss: [0.08815553 0.11565064 0.25438465], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6848, max_kl_dist_index: 2, max_train_grp_loss:  13.7640, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8971, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:46,756 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  173, train_loss:  12.6308, val_loss:  12.2546, grad_norm: 0.0183, live_grad: 0.0000, reward_err: 0.0103, 0.0189, 0.0018, KL_dist: 0.6841, 0.3292, 0.6850, param: [ 4.763516    6.741774    5.84090583 10.49438626], weights: [0.18520353 0.22322926 0.59156722], train_wt_loss:  37.8925, val_wt_loss: 36.7639, train_grp_loss: [11.45804099 13.76563501 12.97252546], val_grp_loss: [12.62144504 12.89936458 11.241147  ], train_hist_grp_loss: [15.41793921 20.08653733 44.45093772], cur_train_grp_loss: [0.08814721 0.11566404 0.25437399], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6850, max_kl_dist_index: 2, max_train_grp_loss:  13.7656, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8994, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:09:47,786 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  174, train_loss:  12.6309, val_loss:  12.2550, grad_norm: 0.0184, live_grad: 0.0000, reward_err: 0.0103, 0.0189, 0.0018, KL_dist: 0.6843, 0.3293, 0.6852, param: [ 4.76206849  6.7406905   5.84158516 10.49802356], weights: [0.18443031 0.22254229 0.5930274 ], train_wt_loss:  37.8928, val_wt_loss: 36.7649, train_grp_loss: [11.45693106 13.76726946 12.97197314], val_grp_loss: [12.62051062 12.90169638 11.24074993], train_hist_grp_loss: [15.50607798 20.20221493 44.70530097], cur_train_grp_loss: [0.08813878 0.11567761 0.25436324], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6852, max_kl_dist_index: 2, max_train_grp_loss:  13.7673, max_train_grp_loss_index: 1, max_val_grp_loss:  12.9017, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2544, max_cur_train_grp_loss_index: 2, 
