2024-10-07 01:28:18,185 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.2,0.1,0.02,2023
2024-10-07 01:28:18,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:28:18,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:28:18,279 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:28:18,280 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:28:18,281 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:28:18,498 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:28:18,730 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:28:19,976 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2165, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6776, param: [ 4.90005407  6.97920771  5.67480389 10.23346092], weights: [0.33281521 0.33288885 0.33429594], train_wt_loss:  37.8784, val_wt_loss: 36.6494, train_grp_loss: [11.44713637 13.75145527 13.00564157], val_grp_loss: [12.59526077 12.82743756 11.2249144 ], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 2, max_train_grp_loss:  13.7515, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8274, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:58,110 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  153, train_loss:  12.6270, val_loss:  12.2296, grad_norm: 0.0068, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86654859  6.85900748  5.75843579 10.26307897], weights: [0.26600422 0.28894247 0.44505331], train_wt_loss:  37.8810, val_wt_loss: 36.6889, train_grp_loss: [11.5005004  13.69527792 13.00591044], val_grp_loss: [12.65153233 12.78261909 11.25306372], train_hist_grp_loss: [13.6446393  17.78041076 39.37873354], cur_train_grp_loss: [0.08846449 0.11508698 0.25501919], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7826, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:59,181 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  154, train_loss:  12.6270, val_loss:  12.2297, grad_norm: 0.0068, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86620182  6.85831345  5.75893601 10.26367622], weights: [0.265569   0.28862334 0.44580766], train_wt_loss:  37.8811, val_wt_loss: 36.6892, train_grp_loss: [11.50061391 13.69520967 13.00584103], val_grp_loss: [12.65168441 12.7826897  11.25314437], train_hist_grp_loss: [13.73310469 17.89549713 39.63375139], cur_train_grp_loss: [0.08846539 0.11508637 0.25501785], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6952, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7827, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:00,204 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  155, train_loss:  12.6270, val_loss:  12.2298, grad_norm: 0.0069, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86585329  6.85762053  5.75943556 10.26427909], weights: [0.26513387 0.28830389 0.44656224], train_wt_loss:  37.8811, val_wt_loss: 36.6895, train_grp_loss: [11.50072417 13.69514553 13.00577064], val_grp_loss: [12.65183351 12.78276534 11.2532236 ], train_hist_grp_loss: [13.82157095 18.01058293 39.88876788], cur_train_grp_loss: [0.08846626 0.1150858  0.25501649], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6951, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7828, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:01,230 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  156, train_loss:  12.6270, val_loss:  12.2299, grad_norm: 0.0069, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.865503    6.85692871  5.75993444 10.26488761], weights: [0.26469884 0.28798412 0.44731705], train_wt_loss:  37.8811, val_wt_loss: 36.6898, train_grp_loss: [11.50083119 13.6950855  13.00569924], val_grp_loss: [12.65197963 12.78284601 11.25330141], train_hist_grp_loss: [13.91003806 18.12566818 40.14378299], cur_train_grp_loss: [0.08846711 0.11508526 0.25501511], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6951, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7828, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:02,255 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  157, train_loss:  12.6271, val_loss:  12.2300, grad_norm: 0.0070, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86515095  6.856238    5.76043266 10.26550178], weights: [0.26426391 0.28766402 0.44807207], train_wt_loss:  37.8812, val_wt_loss: 36.6901, train_grp_loss: [11.50093497 13.69502958 13.00562686], val_grp_loss: [12.65212276 12.78293171 11.2533778 ], train_hist_grp_loss: [13.99850599 18.24075294 40.3987967 ], cur_train_grp_loss: [0.08846793 0.11508475 0.25501371], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6950, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7829, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:03,269 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  158, train_loss:  12.6271, val_loss:  12.2301, grad_norm: 0.0070, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86479713  6.85554839  5.76093021 10.26612161], weights: [0.26382909 0.28734361 0.4488273 ], train_wt_loss:  37.8812, val_wt_loss: 36.6904, train_grp_loss: [11.5010355  13.69497778 13.00555347], val_grp_loss: [12.6522629  12.78302245 11.25345275], train_hist_grp_loss: [14.08697472 18.35583722 40.65380899], cur_train_grp_loss: [0.08846873 0.11508428 0.25501229], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6950, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7830, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:04,290 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  159, train_loss:  12.6271, val_loss:  12.2302, grad_norm: 0.0071, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3238, 0.6754, param: [ 4.86444155  6.85485987  5.76142708 10.2667471 ], weights: [0.26339437 0.28702288 0.44958275], train_wt_loss:  37.8812, val_wt_loss: 36.6907, train_grp_loss: [11.50113277 13.6949301  13.00547909], val_grp_loss: [12.65240005 12.78311823 11.25352628], train_hist_grp_loss: [14.17544422 18.47092106 40.90881985], cur_train_grp_loss: [0.0884695  0.11508385 0.25501085], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6949, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7831, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:05,319 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  160, train_loss:  12.6271, val_loss:  12.2303, grad_norm: 0.0071, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6754, param: [ 4.8640842   6.85417246  5.76192329 10.26737826], weights: [0.26295976 0.28670184 0.4503384 ], train_wt_loss:  37.8813, val_wt_loss: 36.6910, train_grp_loss: [11.50122679 13.69488654 13.00540371], val_grp_loss: [12.6525342  12.78321907 11.25359838], train_hist_grp_loss: [14.26391447 18.58600451 41.16382924], cur_train_grp_loss: [0.08847025 0.11508345 0.25500939], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6949, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7832, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:06,353 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  161, train_loss:  12.6271, val_loss:  12.2304, grad_norm: 0.0072, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6755, param: [ 4.86372508  6.85348613  5.76241882 10.2680151 ], weights: [0.26252525 0.28638049 0.45109426], train_wt_loss:  37.8813, val_wt_loss: 36.6913, train_grp_loss: [11.50131755 13.69484712 13.00532733], val_grp_loss: [12.65266535 12.78332497 11.25366906], train_hist_grp_loss: [14.35238545 18.70108759 41.41883716], cur_train_grp_loss: [0.08847098 0.11508308 0.25500792], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6948, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7833, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:07,380 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  162, train_loss:  12.6271, val_loss:  12.2305, grad_norm: 0.0072, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6755, param: [ 4.86336418  6.8528009   5.76291368 10.26865763], weights: [0.26209086 0.28605883 0.45185031], train_wt_loss:  37.8813, val_wt_loss: 36.6916, train_grp_loss: [11.50140505 13.69481183 13.00524995], val_grp_loss: [12.65279351 12.78343594 11.2537383 ], train_hist_grp_loss: [14.44085712 18.81617034 41.67384357], cur_train_grp_loss: [0.08847167 0.11508275 0.25500642], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6948, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7834, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:08,428 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  163, train_loss:  12.6271, val_loss:  12.2306, grad_norm: 0.0073, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6755, param: [ 4.86300152  6.85211676  5.76340786 10.26930585], weights: [0.26165657 0.28573686 0.45260656], train_wt_loss:  37.8814, val_wt_loss: 36.6919, train_grp_loss: [11.50148928 13.69478068 13.00517157], val_grp_loss: [12.65291865 12.78355197 11.25380611], train_hist_grp_loss: [14.52932947 18.93125279 41.92884847], cur_train_grp_loss: [0.08847235 0.11508245 0.2550049 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6948, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7836, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:09,512 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  164, train_loss:  12.6271, val_loss:  12.2307, grad_norm: 0.0073, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6755, param: [ 4.86263707  6.8514337   5.76390136 10.26995978], weights: [0.2612224  0.28541459 0.45336301], train_wt_loss:  37.8814, val_wt_loss: 36.6922, train_grp_loss: [11.50157024 13.69475367 13.00509218], val_grp_loss: [12.65304079 12.78367309 11.25387248], train_hist_grp_loss: [14.61780246 19.04633498 42.18385184], cur_train_grp_loss: [0.08847299 0.11508219 0.25500336], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6948, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7837, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:10,557 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  165, train_loss:  12.6271, val_loss:  12.2309, grad_norm: 0.0074, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3239, 0.6755, param: [ 4.86227085  6.85075173  5.76439418 10.27061941], weights: [0.26078835 0.28509201 0.45411964], train_wt_loss:  37.8814, val_wt_loss: 36.6926, train_grp_loss: [11.50164793 13.69473081 13.00501179], val_grp_loss: [12.65315992 12.78379928 11.25393743], train_hist_grp_loss: [14.70627608 19.16141695 42.43885365], cur_train_grp_loss: [0.08847362 0.11508196 0.25500181], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7838, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:11,620 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  166, train_loss:  12.6272, val_loss:  12.2310, grad_norm: 0.0074, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3239, 0.6755, param: [ 4.86190285  6.85007085  5.76488632 10.27128476], weights: [0.26035441 0.28476913 0.45487647], train_wt_loss:  37.8815, val_wt_loss: 36.6929, train_grp_loss: [11.50172235 13.69471211 13.0049304 ], val_grp_loss: [12.65327603 12.78393057 11.25400093], train_hist_grp_loss: [14.7947503  19.27649872 42.69385388], cur_train_grp_loss: [0.08847421 0.11508177 0.25500023], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7839, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:12,696 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  167, train_loss:  12.6272, val_loss:  12.2311, grad_norm: 0.0075, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3239, 0.6756, param: [ 4.86153307  6.84939104  5.76537778 10.27195583], weights: [0.25992058 0.28444595 0.45563347], train_wt_loss:  37.8815, val_wt_loss: 36.6932, train_grp_loss: [11.50179349 13.69469756 13.004848  ], val_grp_loss: [12.65338913 12.78406695 11.25406301], train_hist_grp_loss: [14.88322508 19.39158033 42.94885251], cur_train_grp_loss: [0.08847479 0.11508161 0.25499864], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7841, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:13,762 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  168, train_loss:  12.6272, val_loss:  12.2312, grad_norm: 0.0075, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3240, 0.6756, param: [ 4.8611615   6.84871231  5.76586855 10.27263264], weights: [0.25948688 0.28412247 0.45639065], train_wt_loss:  37.8815, val_wt_loss: 36.6935, train_grp_loss: [11.50186136 13.69468718 13.00476459], val_grp_loss: [12.6534992  12.78420844 11.25412364], train_hist_grp_loss: [14.97170042 19.50666182 43.20384953], cur_train_grp_loss: [0.08847533 0.11508149 0.25499702], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7842, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:14,830 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  169, train_loss:  12.6272, val_loss:  12.2313, grad_norm: 0.0076, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0012, KL_dist: 0.6766, 0.3240, 0.6756, param: [ 4.86078815  6.84803466  5.76635864 10.27331518], weights: [0.2590533  0.2837987  0.45714801], train_wt_loss:  37.8816, val_wt_loss: 36.6938, train_grp_loss: [11.50192593 13.69468096 13.00468017], val_grp_loss: [12.65360626 12.78435503 11.25418284], train_hist_grp_loss: [15.06017627 19.62174323 43.45884492], cur_train_grp_loss: [0.08847586 0.1150814  0.25499538], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7844, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:15,891 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  170, train_loss:  12.6272, val_loss:  12.2314, grad_norm: 0.0076, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0012, KL_dist: 0.6767, 0.3240, 0.6756, param: [ 4.86041301  6.84735807  5.76684804 10.27400347], weights: [0.25861984 0.28347463 0.45790553], train_wt_loss:  37.8816, val_wt_loss: 36.6941, train_grp_loss: [11.50198722 13.69467892 13.00459475], val_grp_loss: [12.65371028 12.78450674 11.2542406 ], train_hist_grp_loss: [15.14865263 19.73682458 43.71383865], cur_train_grp_loss: [0.08847635 0.11508135 0.25499373], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7845, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:16,909 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  171, train_loss:  12.6272, val_loss:  12.2315, grad_norm: 0.0077, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6767, 0.3240, 0.6756, param: [ 4.86003608  6.84668256  5.76733676 10.27469751], weights: [0.2581865  0.28315027 0.45866323], train_wt_loss:  37.8816, val_wt_loss: 36.6944, train_grp_loss: [11.50204523 13.69468105 13.00450831], val_grp_loss: [12.65381128 12.78466356 11.25429692], train_hist_grp_loss: [15.23712945 19.85190592 43.9688307 ], cur_train_grp_loss: [0.08847682 0.11508134 0.25499205], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7847, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:17,929 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  172, train_loss:  12.6272, val_loss:  12.2316, grad_norm: 0.0077, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6767, 0.3240, 0.6757, param: [ 4.85965735  6.84600812  5.76782478 10.27539731], weights: [0.25775329 0.28282562 0.45942109], train_wt_loss:  37.8817, val_wt_loss: 36.6947, train_grp_loss: [11.50209994 13.69468736 13.00442086], val_grp_loss: [12.65390925 12.78482552 11.2543518 ], train_hist_grp_loss: [15.32560672 19.96698727 44.22382106], cur_train_grp_loss: [0.08847727 0.11508135 0.25499036], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7848, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:18,988 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  173, train_loss:  12.6272, val_loss:  12.2317, grad_norm: 0.0078, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6767, 0.3240, 0.6757, param: [ 4.85927684  6.84533475  5.76831211 10.27610288], weights: [0.25732021 0.28250068 0.46017911], train_wt_loss:  37.8817, val_wt_loss: 36.6951, train_grp_loss: [11.50215135 13.69469786 13.0043324 ], val_grp_loss: [12.65400418 12.78499261 11.25440524], train_hist_grp_loss: [15.41408442 20.08206868 44.4788097 ], cur_train_grp_loss: [0.08847769 0.11508141 0.25498864], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7850, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:20,016 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  174, train_loss:  12.6272, val_loss:  12.2318, grad_norm: 0.0078, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6767, 0.3240, 0.6757, param: [ 4.85889453  6.84466243  5.76879875 10.27681423], weights: [0.25688726 0.28217546 0.46093728], train_wt_loss:  37.8817, val_wt_loss: 36.6954, train_grp_loss: [11.50219947 13.69471254 13.00424292], val_grp_loss: [12.65409608 12.78516483 11.25445724], train_hist_grp_loss: [15.5025625  20.19715017 44.73379661], cur_train_grp_loss: [0.08847809 0.11508149 0.25498691], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7852, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:31:21,022 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  175, train_loss:  12.6273, val_loss:  12.2319, grad_norm: 0.0079, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6768, 0.3241, 0.6757, param: [ 4.85851042  6.84399118  5.7692847  10.27753135], weights: [0.25645444 0.28184995 0.46169561], train_wt_loss:  37.8818, val_wt_loss: 36.6957, train_grp_loss: [11.50224429 13.69473142 13.00415243], val_grp_loss: [12.65418493 12.7853422  11.25450779], train_hist_grp_loss: [15.59104096 20.31223179 44.98878177], cur_train_grp_loss: [0.08847846 0.11508162 0.25498516], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 0, max_train_grp_loss:  13.6947, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7853, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
