2024-10-07 00:37:53,870 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.02,2021
2024-10-07 00:37:53,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 00:37:53,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:37:53,963 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 00:37:53,964 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:37:53,965 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 00:37:54,184 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 00:37:54,413 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:37:55,643 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0104, 0.0142, 0.0002, KL_dist: 0.6568, 0.3052, 0.6500, param: [5.44248962 8.3005987  5.14424008 8.57363224], weights: [0.33288853 0.33281143 0.33430004], train_wt_loss:  36.4675, val_wt_loss: 37.2662, train_grp_loss: [11.80461978 13.07608153 10.73316709], val_grp_loss: [12.66630053 12.4532737  12.14593623], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6568, max_kl_dist_index: 0, max_train_grp_loss:  13.0761, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6663, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:32,399 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  152, train_loss:  12.1569, val_loss:  12.4323, grad_norm: 0.0078, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6665, 0.3104, 0.6590, param: [5.45735123 8.25432746 5.22794357 8.712605  ], weights: [0.28763027 0.29652803 0.4158417 ], train_wt_loss:  36.4708, val_wt_loss: 37.2970, train_grp_loss: [11.81754406 13.07842403 10.70175609], val_grp_loss: [12.69408908 12.45676463 12.14537542], train_hist_grp_loss: [14.51513232 16.03842717 32.94657296], cur_train_grp_loss: [0.09454016 0.1046265  0.21403993], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6665, max_kl_dist_index: 0, max_train_grp_loss:  13.0784, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6941, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:33,418 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  153, train_loss:  12.1570, val_loss:  12.4324, grad_norm: 0.0078, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6665, 0.3105, 0.6590, param: [5.45742637 8.25405959 5.22853378 8.71370193], weights: [0.28732718 0.29627534 0.41639748], train_wt_loss:  36.4709, val_wt_loss: 37.2973, train_grp_loss: [11.81756759 13.07853636 10.70151541], val_grp_loss: [12.69422143 12.4568979  12.14534946], train_hist_grp_loss: [14.60967267 16.14305456 33.16060808], cur_train_grp_loss: [0.09454035 0.10462739 0.21403512], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6665, max_kl_dist_index: 0, max_train_grp_loss:  13.0785, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6942, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:34,514 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  154, train_loss:  12.1570, val_loss:  12.4325, grad_norm: 0.0079, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6666, 0.3105, 0.6591, param: [5.45750118 8.25379214 5.22912454 8.71480134], weights: [0.28702406 0.2960225  0.41695344], train_wt_loss:  36.4709, val_wt_loss: 37.2975, train_grp_loss: [11.81759035 13.07865    10.70127429], val_grp_loss: [12.69435314 12.45703266 12.14532323], train_hist_grp_loss: [14.70421321 16.24768286 33.37463839], cur_train_grp_loss: [0.09454054 0.10462829 0.21403031], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6666, max_kl_dist_index: 0, max_train_grp_loss:  13.0786, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6944, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:35,532 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  155, train_loss:  12.1570, val_loss:  12.4326, grad_norm: 0.0080, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6667, 0.3106, 0.6592, param: [5.45757568 8.25352511 5.22971584 8.71590321], weights: [0.28672091 0.29576951 0.41750958], train_wt_loss:  36.4710, val_wt_loss: 37.2977, train_grp_loss: [11.81761233 13.07876493 10.70103273], val_grp_loss: [12.69448421 12.4571689  12.14529673], train_hist_grp_loss: [14.79875393 16.35231206 33.58866388], cur_train_grp_loss: [0.09454072 0.1046292  0.21402549], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6667, max_kl_dist_index: 0, max_train_grp_loss:  13.0788, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6945, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:36,567 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  156, train_loss:  12.1570, val_loss:  12.4327, grad_norm: 0.0080, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6668, 0.3106, 0.6593, param: [5.45764986 8.25325852 5.2303077  8.71700756], weights: [0.28641772 0.29551637 0.41806591], train_wt_loss:  36.4710, val_wt_loss: 37.2980, train_grp_loss: [11.81763353 13.07888117 10.70079073], val_grp_loss: [12.69461464 12.45730662 12.14526996], train_hist_grp_loss: [14.89329483 16.45694217 33.80268453], cur_train_grp_loss: [0.0945409  0.10463012 0.21402065], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6668, max_kl_dist_index: 0, max_train_grp_loss:  13.0789, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6946, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:37,587 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  157, train_loss:  12.1570, val_loss:  12.4327, grad_norm: 0.0081, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6668, 0.3106, 0.6593, param: [5.45772372 8.25299235 5.2309001  8.71811438], weights: [0.28611449 0.29526309 0.41862241], train_wt_loss:  36.4711, val_wt_loss: 37.2982, train_grp_loss: [11.81765396 13.07899871 10.7005483 ], val_grp_loss: [12.69474444 12.45744583 12.14524293], train_hist_grp_loss: [14.9878359  16.56157322 34.01670035], cur_train_grp_loss: [0.09454107 0.10463105 0.21401581], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6668, max_kl_dist_index: 0, max_train_grp_loss:  13.0790, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6947, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:38,601 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  158, train_loss:  12.1570, val_loss:  12.4328, grad_norm: 0.0082, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6669, 0.3107, 0.6594, param: [5.45779726 8.25272661 5.23149306 8.71922367], weights: [0.28581124 0.29500967 0.41917909], train_wt_loss:  36.4711, val_wt_loss: 37.2985, train_grp_loss: [11.81767361 13.07911755 10.70030543], val_grp_loss: [12.6948736  12.45758653 12.14521563], train_hist_grp_loss: [15.08237713 16.66620521 34.23071131], cur_train_grp_loss: [0.09454123 0.10463199 0.21401097], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6669, max_kl_dist_index: 0, max_train_grp_loss:  13.0791, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6949, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:39,617 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  159, train_loss:  12.1571, val_loss:  12.4329, grad_norm: 0.0082, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6670, 0.3107, 0.6595, param: [5.45787048 8.25246129 5.23208656 8.72033544], weights: [0.28550794 0.2947561  0.41973595], train_wt_loss:  36.4712, val_wt_loss: 37.2987, train_grp_loss: [11.81769249 13.0792377  10.70006212], val_grp_loss: [12.69500212 12.45772871 12.14518806], train_hist_grp_loss: [15.17691852 16.77083815 34.44471742], cur_train_grp_loss: [0.09454139 0.10463294 0.21400611], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6670, max_kl_dist_index: 0, max_train_grp_loss:  13.0792, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6950, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:40,661 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  160, train_loss:  12.1571, val_loss:  12.4330, grad_norm: 0.0083, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6671, 0.3108, 0.6596, param: [5.45794338 8.25219639 5.23268062 8.72144969], weights: [0.28520462 0.29450239 0.42029299], train_wt_loss:  36.4712, val_wt_loss: 37.2989, train_grp_loss: [11.8177106  13.07935916 10.69981837], val_grp_loss: [12.69513001 12.45787237 12.14516023], train_hist_grp_loss: [15.27146006 16.87547206 34.65871866], cur_train_grp_loss: [0.09454154 0.1046339  0.21400124], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6671, max_kl_dist_index: 0, max_train_grp_loss:  13.0794, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6951, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:41,686 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  161, train_loss:  12.1571, val_loss:  12.4331, grad_norm: 0.0084, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6672, 0.3108, 0.6596, param: [5.45801596 8.25193192 5.23327523 8.72256642], weights: [0.28490126 0.29424854 0.4208502 ], train_wt_loss:  36.4713, val_wt_loss: 37.2992, train_grp_loss: [11.81772793 13.07948192 10.69957419], val_grp_loss: [12.69525726 12.45801753 12.14513214], train_hist_grp_loss: [15.36600174 16.98010693 34.87271503], cur_train_grp_loss: [0.09454168 0.10463487 0.21399637], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6672, max_kl_dist_index: 0, max_train_grp_loss:  13.0795, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6953, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:42,700 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  162, train_loss:  12.1571, val_loss:  12.4331, grad_norm: 0.0084, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6672, 0.3109, 0.6597, param: [5.45808822 8.25166786 5.2338704  8.72368562], weights: [0.28459788 0.29399454 0.42140758], train_wt_loss:  36.4714, val_wt_loss: 37.2994, train_grp_loss: [11.81774449 13.07960599 10.69932957], val_grp_loss: [12.69538388 12.45816418 12.14510378], train_hist_grp_loss: [15.46054357 17.08474278 35.08670652], cur_train_grp_loss: [0.09454182 0.10463586 0.21399148], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6672, max_kl_dist_index: 0, max_train_grp_loss:  13.0796, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6954, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:43,736 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  163, train_loss:  12.1571, val_loss:  12.4332, grad_norm: 0.0085, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6673, 0.3109, 0.6598, param: [5.45816016 8.25140423 5.23446612 8.72480731], weights: [0.28429446 0.29374041 0.42196513], train_wt_loss:  36.4714, val_wt_loss: 37.2997, train_grp_loss: [11.81776028 13.07973137 10.69908452], val_grp_loss: [12.69550987 12.45831231 12.14507517], train_hist_grp_loss: [15.55508552 17.18937963 35.30069311], cur_train_grp_loss: [0.09454196 0.10463685 0.21398659], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6673, max_kl_dist_index: 0, max_train_grp_loss:  13.0797, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6955, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:44,780 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  164, train_loss:  12.1572, val_loss:  12.4333, grad_norm: 0.0086, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6674, 0.3109, 0.6599, param: [5.45823178 8.25114101 5.23506239 8.72593148], weights: [0.28399101 0.29348613 0.42252285], train_wt_loss:  36.4715, val_wt_loss: 37.2999, train_grp_loss: [11.81777529 13.07985805 10.69883903], val_grp_loss: [12.69563522 12.45846193 12.14504628], train_hist_grp_loss: [15.6496276  17.29401748 35.5146748 ], cur_train_grp_loss: [0.09454208 0.10463785 0.21398169], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6674, max_kl_dist_index: 0, max_train_grp_loss:  13.0799, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6956, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:45,786 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  165, train_loss:  12.1572, val_loss:  12.4334, grad_norm: 0.0086, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6675, 0.3110, 0.6599, param: [5.45830307 8.25087821 5.23565922 8.72705813], weights: [0.28368754 0.29323172 0.42308074], train_wt_loss:  36.4715, val_wt_loss: 37.3002, train_grp_loss: [11.81778954 13.07998604 10.6985931 ], val_grp_loss: [12.69575994 12.45861305 12.14501714], train_hist_grp_loss: [15.74416981 17.39865635 35.72865158], cur_train_grp_loss: [0.0945422  0.10463886 0.21397678], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6675, max_kl_dist_index: 0, max_train_grp_loss:  13.0800, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6958, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:46,831 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  166, train_loss:  12.1572, val_loss:  12.4335, grad_norm: 0.0087, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6675, 0.3110, 0.6600, param: [5.45837404 8.25061583 5.2362566  8.72818727], weights: [0.28338403 0.29297716 0.4236388 ], train_wt_loss:  36.4716, val_wt_loss: 37.3004, train_grp_loss: [11.81780302 13.08011535 10.69834673], val_grp_loss: [12.69588403 12.45876565 12.14498773], train_hist_grp_loss: [15.83871212 17.50329624 35.94262344], cur_train_grp_loss: [0.09454232 0.10463989 0.21397186], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6675, max_kl_dist_index: 0, max_train_grp_loss:  13.0801, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6959, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:47,846 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  167, train_loss:  12.1572, val_loss:  12.4336, grad_norm: 0.0088, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6676, 0.3111, 0.6601, param: [5.45844469 8.25035386 5.23685453 8.7293189 ], weights: [0.2830805  0.29272247 0.42419703], train_wt_loss:  36.4716, val_wt_loss: 37.3007, train_grp_loss: [11.81781572 13.08024596 10.69809994], val_grp_loss: [12.69600748 12.45891975 12.14495807], train_hist_grp_loss: [15.93325455 17.60793716 36.15659037], cur_train_grp_loss: [0.09454242 0.10464092 0.21396693], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6676, max_kl_dist_index: 0, max_train_grp_loss:  13.0802, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6960, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:48,877 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  168, train_loss:  12.1572, val_loss:  12.4336, grad_norm: 0.0088, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6677, 0.3111, 0.6602, param: [5.45851501 8.25009231 5.23745303 8.73045301], weights: [0.28277694 0.29246764 0.42475541], train_wt_loss:  36.4717, val_wt_loss: 37.3009, train_grp_loss: [11.81782766 13.08037788 10.6978527 ], val_grp_loss: [12.6961303  12.45907534 12.14492814], train_hist_grp_loss: [16.02779707 17.71257913 36.37055237], cur_train_grp_loss: [0.09454253 0.10464197 0.213962  ], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6677, max_kl_dist_index: 0, max_train_grp_loss:  13.0804, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6961, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:49,925 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  169, train_loss:  12.1572, val_loss:  12.4337, grad_norm: 0.0089, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6678, 0.3111, 0.6602, param: [5.45858501 8.24983117 5.23805208 8.73158961], weights: [0.28247336 0.29221268 0.42531396], train_wt_loss:  36.4717, val_wt_loss: 37.3012, train_grp_loss: [11.81783884 13.08051111 10.69760504], val_grp_loss: [12.6962525  12.45923243 12.14489796], train_hist_grp_loss: [16.12233969 17.81722215 36.58450943], cur_train_grp_loss: [0.09454262 0.10464302 0.21395705], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6678, max_kl_dist_index: 0, max_train_grp_loss:  13.0805, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6963, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:50,948 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  170, train_loss:  12.1573, val_loss:  12.4338, grad_norm: 0.0090, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6679, 0.3112, 0.6603, param: [5.45865468 8.24957044 5.23865168 8.7327287 ], weights: [0.28216975 0.29195758 0.42587267], train_wt_loss:  36.4718, val_wt_loss: 37.3014, train_grp_loss: [11.81784924 13.08064566 10.69735693], val_grp_loss: [12.69637406 12.45939101 12.14486752], train_hist_grp_loss: [16.21688241 17.92186624 36.79846153], cur_train_grp_loss: [0.09454271 0.10464409 0.2139521 ], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6679, max_kl_dist_index: 0, max_train_grp_loss:  13.0806, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6964, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:51,996 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  171, train_loss:  12.1573, val_loss:  12.4339, grad_norm: 0.0091, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6679, 0.3112, 0.6604, param: [5.45872403 8.24931012 5.23925185 8.73387029], weights: [0.28186611 0.29170234 0.42643155], train_wt_loss:  36.4719, val_wt_loss: 37.3017, train_grp_loss: [11.81785888 13.08078151 10.6971084 ], val_grp_loss: [12.696495   12.45955108 12.14483681], train_hist_grp_loss: [16.3114252  18.0265114  37.01240867], cur_train_grp_loss: [0.09454279 0.10464517 0.21394714], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6679, max_kl_dist_index: 0, max_train_grp_loss:  13.0808, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6965, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:53,021 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  172, train_loss:  12.1573, val_loss:  12.4340, grad_norm: 0.0091, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6680, 0.3113, 0.6605, param: [5.45879305 8.24905021 5.23985257 8.73501437], weights: [0.28156245 0.29144697 0.42699057], train_wt_loss:  36.4719, val_wt_loss: 37.3019, train_grp_loss: [11.81786776 13.08091868 10.69685943], val_grp_loss: [12.6966153  12.45971265 12.14480585], train_hist_grp_loss: [16.40596807 18.13115766 37.22635083], cur_train_grp_loss: [0.09454287 0.10464625 0.21394217], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6680, max_kl_dist_index: 0, max_train_grp_loss:  13.0809, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6966, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:54,037 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  173, train_loss:  12.1573, val_loss:  12.4341, grad_norm: 0.0092, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6681, 0.3113, 0.6605, param: [5.45886175 8.24879071 5.24045385 8.73616094], weights: [0.28125877 0.29119147 0.42754976], train_wt_loss:  36.4720, val_wt_loss: 37.3022, train_grp_loss: [11.81787587 13.08105716 10.69661002], val_grp_loss: [12.69673498 12.45987572 12.14477464], train_hist_grp_loss: [16.50051101 18.23580501 37.44028802], cur_train_grp_loss: [0.09454294 0.10464735 0.21393719], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6681, max_kl_dist_index: 0, max_train_grp_loss:  13.0811, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6967, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:55,085 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  174, train_loss:  12.1573, val_loss:  12.4341, grad_norm: 0.0093, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6682, 0.3114, 0.6606, param: [5.45893012 8.24853162 5.24105569 8.73731001], weights: [0.28095507 0.29093583 0.4281091 ], train_wt_loss:  36.4720, val_wt_loss: 37.3024, train_grp_loss: [11.81788322 13.08119696 10.69636019], val_grp_loss: [12.69685403 12.46004028 12.14474316], train_hist_grp_loss: [16.59505402 18.34045346 37.65422022], cur_train_grp_loss: [0.09454301 0.10464846 0.2139322 ], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6682, max_kl_dist_index: 0, max_train_grp_loss:  13.0812, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6969, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
