2024-10-07 00:59:31,073 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.04,2021
2024-10-07 00:59:31,074 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 00:59:31,075 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:59:31,165 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 00:59:31,166 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:59:31,167 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 00:59:31,392 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 00:59:31,627 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:59:32,952 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6570, 0.3053, 0.6502, param: [5.44226926 8.30150541 5.14464219 8.57609433], weights: [0.33244291 0.33228895 0.33526814], train_wt_loss:  36.4675, val_wt_loss: 37.2663, train_grp_loss: [11.80348267 13.07745009 10.73259334], val_grp_loss: [12.66535943 12.4547959  12.14545168], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6570, max_kl_dist_index: 0, max_train_grp_loss:  13.0775, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6654, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:15,682 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  155, train_loss:  12.1619, val_loss:  12.4479, grad_norm: 0.0211, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6807, 0.3182, 0.6732, param: [5.46472593 8.21723288 5.32916706 8.92083622], weights: [0.23924046 0.25470261 0.50605692], train_wt_loss:  36.4856, val_wt_loss: 37.3438, train_grp_loss: [11.81101617 13.11433542 10.65777511], val_grp_loss: [12.70661339 12.49849963 12.13790584], train_hist_grp_loss: [14.79956693 16.36525369 33.52906674], cur_train_grp_loss: [0.09448952 0.1049095  0.2131677 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6807, max_kl_dist_index: 0, max_train_grp_loss:  13.1143, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7066, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2132, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:16,734 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  156, train_loss:  12.1620, val_loss:  12.4482, grad_norm: 0.0213, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6809, 0.3183, 0.6734, param: [5.46476321 8.21680009 5.33053432 8.92384626], weights: [0.23864051 0.25416986 0.50718963], train_wt_loss:  36.4859, val_wt_loss: 37.3445, train_grp_loss: [11.8108393  13.11498838 10.65716383], val_grp_loss: [12.70669297 12.49925513 12.13778681], train_hist_grp_loss: [14.89405506 16.47016837 33.74222224], cur_train_grp_loss: [0.09448813 0.10491468 0.2131555 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6809, max_kl_dist_index: 0, max_train_grp_loss:  13.1150, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7067, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2132, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:17,765 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  157, train_loss:  12.1621, val_loss:  12.4484, grad_norm: 0.0216, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6811, 0.3184, 0.6736, param: [5.46479891 8.21636814 5.33190397 8.92686669], weights: [0.23804087 0.25363703 0.50832211], train_wt_loss:  36.4862, val_wt_loss: 37.3452, train_grp_loss: [11.81065997 13.11564684 10.65655112], val_grp_loss: [12.70677049 12.50001693 12.13766719], train_hist_grp_loss: [14.98854178 16.57508828 33.95536551], cur_train_grp_loss: [0.09448671 0.10491991 0.21314328], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6811, max_kl_dist_index: 0, max_train_grp_loss:  13.1156, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7068, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:18,834 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  158, train_loss:  12.1622, val_loss:  12.4487, grad_norm: 0.0218, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6813, 0.3185, 0.6738, param: [5.46483304 8.21593703 5.333276   8.92989751], weights: [0.23744154 0.25310411 0.50945434], train_wt_loss:  36.4865, val_wt_loss: 37.3460, train_grp_loss: [11.8104782  13.1163108  10.65593698], val_grp_loss: [12.70684594 12.50078503 12.13754701], train_hist_grp_loss: [15.08302706 16.68001345 34.16849654], cur_train_grp_loss: [0.09448528 0.10492517 0.21313102], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6813, max_kl_dist_index: 0, max_train_grp_loss:  13.1163, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7068, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:19,860 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  159, train_loss:  12.1623, val_loss:  12.4489, grad_norm: 0.0220, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6815, 0.3186, 0.6741, param: [5.46486559 8.21550674 5.33465042 8.93293874], weights: [0.23684255 0.25257112 0.51058633], train_wt_loss:  36.4868, val_wt_loss: 37.3467, train_grp_loss: [11.81029399 13.11698026 10.6553214 ], val_grp_loss: [12.70691933 12.50155944 12.13742627], train_hist_grp_loss: [15.17751088 16.78494394 34.38161528], cur_train_grp_loss: [0.09448383 0.10493049 0.21311874], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6815, max_kl_dist_index: 0, max_train_grp_loss:  13.1170, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7069, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:20,903 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  160, train_loss:  12.1624, val_loss:  12.4491, grad_norm: 0.0222, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6817, 0.3188, 0.6743, param: [5.46489655 8.21507726 5.33602722 8.93599036], weights: [0.23624388 0.25203806 0.51171806], train_wt_loss:  36.4871, val_wt_loss: 37.3474, train_grp_loss: [11.81010736 13.11765522 10.65470441], val_grp_loss: [12.70699068 12.50234014 12.13730498], train_hist_grp_loss: [15.27199323 16.88987978 34.5947217 ], cur_train_grp_loss: [0.09448235 0.10493584 0.21310643], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6817, max_kl_dist_index: 0, max_train_grp_loss:  13.1177, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7070, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:21,944 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  161, train_loss:  12.1625, val_loss:  12.4494, grad_norm: 0.0224, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6819, 0.3189, 0.6745, param: [5.46492592 8.21464857 5.3374064  8.93905237], weights: [0.23564555 0.25150494 0.51284951], train_wt_loss:  36.4874, val_wt_loss: 37.3481, train_grp_loss: [11.80991833 13.11833569 10.654086  ], val_grp_loss: [12.70705999 12.50312716 12.13718314], train_hist_grp_loss: [15.36647409 16.99482102 34.80781579], cur_train_grp_loss: [0.09448086 0.10494124 0.21309409], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6819, max_kl_dist_index: 0, max_train_grp_loss:  13.1183, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7071, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:22,985 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  162, train_loss:  12.1626, val_loss:  12.4496, grad_norm: 0.0226, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6821, 0.3190, 0.6747, param: [5.46495369 8.21422067 5.33878796 8.94212478], weights: [0.23504756 0.25097177 0.51398067], train_wt_loss:  36.4877, val_wt_loss: 37.3489, train_grp_loss: [11.80972689 13.11902167 10.65346618], val_grp_loss: [12.70712727 12.50392048 12.13706076], train_hist_grp_loss: [15.46095344 17.09976771 35.02089751], cur_train_grp_loss: [0.09447935 0.10494669 0.21308172], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6821, max_kl_dist_index: 0, max_train_grp_loss:  13.1190, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7071, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:24,035 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  163, train_loss:  12.1627, val_loss:  12.4499, grad_norm: 0.0228, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6823, 0.3191, 0.6749, param: [5.46497987 8.21379354 5.34017191 8.94520759], weights: [0.23444992 0.25043855 0.51511153], train_wt_loss:  36.4880, val_wt_loss: 37.3496, train_grp_loss: [11.80953306 13.11971315 10.65284497], val_grp_loss: [12.70719253 12.50472012 12.13693786], train_hist_grp_loss: [15.55543125 17.20471988 35.23396684], cur_train_grp_loss: [0.09447782 0.10495217 0.21306932], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6823, max_kl_dist_index: 0, max_train_grp_loss:  13.1197, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7072, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:25,052 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  164, train_loss:  12.1628, val_loss:  12.4501, grad_norm: 0.0230, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6825, 0.3192, 0.6751, param: [5.46500445 8.21336716 5.34155825 8.94830079], weights: [0.23385264 0.24990528 0.51624208], train_wt_loss:  36.4883, val_wt_loss: 37.3504, train_grp_loss: [11.80933686 13.12041015 10.65222235], val_grp_loss: [12.70725577 12.50552607 12.13681444], train_hist_grp_loss: [15.64990752 17.30967759 35.44702374], cur_train_grp_loss: [0.09447626 0.10495771 0.2130569 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6825, max_kl_dist_index: 0, max_train_grp_loss:  13.1204, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7073, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:26,123 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  165, train_loss:  12.1629, val_loss:  12.4504, grad_norm: 0.0233, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6827, 0.3193, 0.6753, param: [5.46502743 8.21294152 5.34294696 8.95140439], weights: [0.23325571 0.24937198 0.51737231], train_wt_loss:  36.4886, val_wt_loss: 37.3511, train_grp_loss: [11.80913829 13.12111265 10.65159835], val_grp_loss: [12.70731701 12.50633833 12.13669051], train_hist_grp_loss: [15.74438221 17.41464087 35.66006818], cur_train_grp_loss: [0.09447469 0.10496328 0.21304445], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6827, max_kl_dist_index: 0, max_train_grp_loss:  13.1211, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7073, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:27,156 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  166, train_loss:  12.1630, val_loss:  12.4506, grad_norm: 0.0235, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6830, 0.3194, 0.6756, param: [5.4650488  8.21251661 5.34433806 8.95451839], weights: [0.23265915 0.24883864 0.51850221], train_wt_loss:  36.4889, val_wt_loss: 37.3519, train_grp_loss: [11.80893737 13.12182067 10.65097296], val_grp_loss: [12.70737626 12.50715691 12.13656608], train_hist_grp_loss: [15.83885532 17.51960977 35.87310015], cur_train_grp_loss: [0.09447311 0.1049689  0.21303197], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6830, max_kl_dist_index: 0, max_train_grp_loss:  13.1218, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7074, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:28,179 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  167, train_loss:  12.1631, val_loss:  12.4509, grad_norm: 0.0237, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6832, 0.3195, 0.6758, param: [5.46506856 8.21209241 5.34573153 8.95764278], weights: [0.23206295 0.24830529 0.51963176], train_wt_loss:  36.4893, val_wt_loss: 37.3526, train_grp_loss: [11.80873411 13.12253419 10.6503462 ], val_grp_loss: [12.70743351 12.50798181 12.13644115], train_hist_grp_loss: [15.93332682 17.62458434 36.08611961], cur_train_grp_loss: [0.0944715  0.10497457 0.21301946], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6832, max_kl_dist_index: 0, max_train_grp_loss:  13.1225, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7074, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:29,243 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  168, train_loss:  12.1632, val_loss:  12.4511, grad_norm: 0.0239, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6834, 0.3197, 0.6760, param: [5.4650867  8.21166891 5.34712739 8.96077756], weights: [0.23146714 0.24777192 0.52076095], train_wt_loss:  36.4896, val_wt_loss: 37.3534, train_grp_loss: [11.80852852 13.12325323 10.64971807], val_grp_loss: [12.70748878 12.50881303 12.13631573], train_hist_grp_loss: [16.02779669 17.72956461 36.29912653], cur_train_grp_loss: [0.09446987 0.10498027 0.21300692], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6834, max_kl_dist_index: 0, max_train_grp_loss:  13.1233, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7075, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:30,279 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  169, train_loss:  12.1633, val_loss:  12.4514, grad_norm: 0.0241, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6836, 0.3198, 0.6762, param: [5.46510323 8.2112461  5.34852563 8.96392274], weights: [0.2308717  0.24723853 0.52188977], train_wt_loss:  36.4899, val_wt_loss: 37.3542, train_grp_loss: [11.80832062 13.12397778 10.64908857], val_grp_loss: [12.70754209 12.50965057 12.13618983], train_hist_grp_loss: [16.12226492 17.83455064 36.51212089], cur_train_grp_loss: [0.09446823 0.10498603 0.21299436], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6836, max_kl_dist_index: 0, max_train_grp_loss:  13.1240, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7075, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:31,354 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  170, train_loss:  12.1634, val_loss:  12.4516, grad_norm: 0.0244, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6838, 0.3199, 0.6764, param: [5.46511813 8.21082397 5.34992624 8.96707831], weights: [0.23027665 0.24670514 0.52301821], train_wt_loss:  36.4903, val_wt_loss: 37.3549, train_grp_loss: [11.80811041 13.12470785 10.64845772], val_grp_loss: [12.70759342 12.51049444 12.13606347], train_hist_grp_loss: [16.21673148 17.93954246 36.72510266], cur_train_grp_loss: [0.09446656 0.10499182 0.21298177], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6838, max_kl_dist_index: 0, max_train_grp_loss:  13.1247, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7076, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:32,409 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  171, train_loss:  12.1635, val_loss:  12.4519, grad_norm: 0.0246, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6840, 0.3200, 0.6766, param: [5.46513141 8.21040249 5.35132924 8.97024427], weights: [0.229682   0.24617175 0.52414625], train_wt_loss:  36.4906, val_wt_loss: 37.3557, train_grp_loss: [11.8078979  13.12544344 10.64782552], val_grp_loss: [12.70764281 12.51134463 12.13593664], train_hist_grp_loss: [16.31119637 18.04454012 36.93807182], cur_train_grp_loss: [0.09446488 0.10499766 0.21296915], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6840, max_kl_dist_index: 0, max_train_grp_loss:  13.1254, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7076, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:33,456 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  172, train_loss:  12.1636, val_loss:  12.4522, grad_norm: 0.0248, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6842, 0.3201, 0.6769, param: [5.46514306 8.20998165 5.35273461 8.97342062], weights: [0.22908774 0.24563837 0.52527389], train_wt_loss:  36.4909, val_wt_loss: 37.3565, train_grp_loss: [11.80768311 13.12618454 10.64719197], val_grp_loss: [12.70769025 12.51220114 12.13580935], train_hist_grp_loss: [16.40565955 18.14954367 37.15102833], cur_train_grp_loss: [0.09446318 0.10500355 0.21295651], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6842, max_kl_dist_index: 0, max_train_grp_loss:  13.1262, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7077, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:34,510 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  173, train_loss:  12.1638, val_loss:  12.4524, grad_norm: 0.0250, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6844, 0.3202, 0.6771, param: [5.46515307 8.20956144 5.35414235 8.97660736], weights: [0.22849388 0.24510501 0.52640111], train_wt_loss:  36.4913, val_wt_loss: 37.3572, train_grp_loss: [11.80746606 13.12693115 10.64655709], val_grp_loss: [12.70773575 12.51306399 12.13568163], train_hist_grp_loss: [16.50012102 18.25455314 37.36397217], cur_train_grp_loss: [0.09446146 0.10500948 0.21294384], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6844, max_kl_dist_index: 0, max_train_grp_loss:  13.1269, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7077, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2129, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:35,541 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  174, train_loss:  12.1639, val_loss:  12.4527, grad_norm: 0.0253, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6847, 0.3204, 0.6773, param: [5.46516145 8.20914185 5.35555248 8.97980448], weights: [0.22790044 0.24457166 0.5275279 ], train_wt_loss:  36.4916, val_wt_loss: 37.3580, train_grp_loss: [11.80724675 13.12768328 10.64592088], val_grp_loss: [12.70777932 12.51393317 12.13555346], train_hist_grp_loss: [16.59458074 18.35956859 37.57690331], cur_train_grp_loss: [0.09445973 0.10501545 0.21293114], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6847, max_kl_dist_index: 0, max_train_grp_loss:  13.1277, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7078, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2129, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:36,578 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  175, train_loss:  12.1640, val_loss:  12.4529, grad_norm: 0.0255, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6849, 0.3205, 0.6775, param: [5.46516819 8.20872287 5.35696497 8.98301198], weights: [0.2273074  0.24403834 0.52865425], train_wt_loss:  36.4920, val_wt_loss: 37.3588, train_grp_loss: [11.80702519 13.12844093 10.64528335], val_grp_loss: [12.70782098 12.51480867 12.13542487], train_hist_grp_loss: [16.68903872 18.46459006 37.78982173], cur_train_grp_loss: [0.09445797 0.10502147 0.21291842], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6849, max_kl_dist_index: 0, max_train_grp_loss:  13.1284, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7078, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2129, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:37,635 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  176, train_loss:  12.1641, val_loss:  12.4532, grad_norm: 0.0257, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6851, 0.3206, 0.6777, param: [5.46517329 8.20830447 5.35837984 8.98622987], weights: [0.22671479 0.24350506 0.52978015], train_wt_loss:  36.4923, val_wt_loss: 37.3596, train_grp_loss: [11.8068014 13.1292041 10.6446445], val_grp_loss: [12.70786072 12.51569051 12.13529586], train_hist_grp_loss: [16.78349492 18.56961759 38.0027274 ], cur_train_grp_loss: [0.0944562  0.10502753 0.21290567], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6851, max_kl_dist_index: 0, max_train_grp_loss:  13.1292, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7079, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2129, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:02:38,666 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  177, train_loss:  12.1642, val_loss:  12.4535, grad_norm: 0.0260, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6853, 0.3207, 0.6780, param: [5.46517674 8.20788664 5.35979708 8.98945814], weights: [0.22612261 0.24297181 0.53090558], train_wt_loss:  36.4927, val_wt_loss: 37.3604, train_grp_loss: [11.80657539 13.12997279 10.64400434], val_grp_loss: [12.70789856 12.51657868 12.13516644], train_hist_grp_loss: [16.87794933 18.67465122 38.21562029], cur_train_grp_loss: [0.09445441 0.10503363 0.21289289], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6853, max_kl_dist_index: 0, max_train_grp_loss:  13.1300, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7079, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2129, max_cur_train_grp_loss_index: 2, 
