2024-10-07 00:41:28,559 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.02,2022
2024-10-07 00:41:28,561 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2022
2024-10-07 00:41:28,562 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:41:28,653 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.3214, l2 distance: 25.6155, acc: 0.89.
2024-10-07 00:41:28,654 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:41:28,655 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 4.91492317 13.51244723  6.71533233  9.49961375]
2024-10-07 00:41:28,873 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8530, 6.9304, 3.3326
2024-10-07 00:41:29,106 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:41:30,371 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  13.4334, val_loss:  12.2619, grad_norm: 0.5704, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3478, 0.6807, param: [4.1508262  9.52426175 4.95548794 8.85653162], weights: [0.33267478 0.33275415 0.33457107], train_wt_loss:  40.3003, val_wt_loss: 36.7857, train_grp_loss: [11.73538699 15.8963272  11.15342789], val_grp_loss: [10.62053484 14.91092252 11.27012295], train_hist_grp_loss: [0.17243466 0.18436246 0.45663202], cur_train_grp_loss: [0.17243466 0.18436246 0.45663202], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6807, max_kl_dist_index: 2, max_train_grp_loss:  15.8963, max_train_grp_loss_index: 1, max_val_grp_loss:  14.9109, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4566, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:08,706 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  151, train_loss:  13.4337, val_loss:  12.2608, grad_norm: 0.0038, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6514, 0.3472, 0.6807, param: [4.14669036 9.45907807 4.9952437  8.90714005], weights: [0.27498343 0.29957506 0.42544151], train_wt_loss:  40.3011, val_wt_loss: 36.7823, train_grp_loss: [11.76491879 15.86601896 11.16040815], val_grp_loss: [10.64008082 14.87451532 11.28340394], train_hist_grp_loss: [14.48593715 18.76864406 36.30676821], cur_train_grp_loss: [0.09487812 0.12299252 0.23745601], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6807, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8745, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:09,742 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  152, train_loss:  13.4337, val_loss:  12.2608, grad_norm: 0.0038, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6515, 0.3472, 0.6808, param: [4.14658953 9.45880201 4.99544913 8.90764733], weights: [0.27460355 0.29932946 0.42606699], train_wt_loss:  40.3011, val_wt_loss: 36.7824, train_grp_loss: [11.7649487  15.86600559 11.16038301], val_grp_loss: [10.6400647  14.8745555  11.28343659], train_hist_grp_loss: [14.58081553 18.89163646 36.54422371], cur_train_grp_loss: [0.09487838 0.1229924  0.23745549], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6808, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8746, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:10,769 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  153, train_loss:  13.4337, val_loss:  12.2608, grad_norm: 0.0038, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6515, 0.3472, 0.6808, param: [4.14648772 9.45852799 4.99565373 8.90815692], weights: [0.27422374 0.29908357 0.42669268], train_wt_loss:  40.3011, val_wt_loss: 36.7825, train_grp_loss: [11.76497639 15.86599474 11.16035691], val_grp_loss: [10.64004664 14.87459946 11.2834685 ], train_hist_grp_loss: [14.67569415 19.01462875 36.78167866], cur_train_grp_loss: [0.09487862 0.12299229 0.23745496], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6808, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8746, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:11,823 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  154, train_loss:  13.4337, val_loss:  12.2608, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6515, 0.3473, 0.6808, param: [4.14638492 9.45825602 4.99585753 8.90866881], weights: [0.27384401 0.2988374  0.42731859], train_wt_loss:  40.3011, val_wt_loss: 36.7825, train_grp_loss: [11.76500184 15.8659864  11.16032985], val_grp_loss: [10.64002662 14.87464719 11.28349967], train_hist_grp_loss: [14.77057299 19.13762096 37.01913307], cur_train_grp_loss: [0.09487884 0.12299221 0.2374544 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6808, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8746, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:12,860 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  155, train_loss:  13.4337, val_loss:  12.2609, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6515, 0.3473, 0.6808, param: [4.14628114 9.4579861  4.99606051 8.90918302], weights: [0.27346436 0.29859093 0.42794471], train_wt_loss:  40.3011, val_wt_loss: 36.7826, train_grp_loss: [11.76502505 15.86598057 11.16030183], val_grp_loss: [10.64000465 14.8746987  11.28353009], train_hist_grp_loss: [14.86545204 19.2606131  37.25658689], cur_train_grp_loss: [0.09487905 0.12299214 0.23745383], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6808, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8747, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:13,904 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  156, train_loss:  13.4337, val_loss:  12.2609, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6515, 0.3473, 0.6809, param: [4.14617637 9.45771822 4.99626268 8.90969953], weights: [0.27308479 0.29834418 0.42857103], train_wt_loss:  40.3011, val_wt_loss: 36.7826, train_grp_loss: [11.76504604 15.86597725 11.16027285], val_grp_loss: [10.63998073 14.87475399 11.28355976], train_hist_grp_loss: [14.96033127 19.3836052  37.49404012], cur_train_grp_loss: [0.09487923 0.1229921  0.23745323], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6809, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8748, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:14,961 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  157, train_loss:  13.4337, val_loss:  12.2609, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6516, 0.3473, 0.6809, param: [4.14607062 9.45745238 4.99646403 8.91021835], weights: [0.27270529 0.29809715 0.42919756], train_wt_loss:  40.3011, val_wt_loss: 36.7827, train_grp_loss: [11.76506479 15.86597644 11.16024291], val_grp_loss: [10.63995485 14.87481306 11.28358869], train_hist_grp_loss: [15.05521068 19.50659727 37.73149274], cur_train_grp_loss: [0.0948794  0.12299207 0.23745261], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6809, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8748, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:16,006 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  158, train_loss:  13.4337, val_loss:  12.2609, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6516, 0.3473, 0.6809, param: [4.14596388 9.45718859 4.99666456 8.91073948], weights: [0.27232588 0.29784982 0.4298243 ], train_wt_loss:  40.3011, val_wt_loss: 36.7828, train_grp_loss: [11.76508131 15.86597815 11.16021201], val_grp_loss: [10.63992703 14.8748759  11.28361687], train_hist_grp_loss: [15.15009023 19.62958934 37.96894471], cur_train_grp_loss: [0.09487955 0.12299207 0.23745198], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6809, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8749, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:17,063 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  159, train_loss:  13.4337, val_loss:  12.2609, grad_norm: 0.0040, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6516, 0.3473, 0.6809, param: [4.14585616 9.45692684 4.99686427 8.91126292], weights: [0.27194655 0.29760222 0.43045124], train_wt_loss:  40.3011, val_wt_loss: 36.7828, train_grp_loss: [11.76509559 15.86598237 11.16018015], val_grp_loss: [10.63989725 14.87494253 11.2836443 ], train_hist_grp_loss: [15.24496992 19.75258141 38.20639603], cur_train_grp_loss: [0.09487969 0.12299208 0.23745132], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6809, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8749, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:18,099 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  160, train_loss:  13.4337, val_loss:  12.2610, grad_norm: 0.0040, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6516, 0.3473, 0.6809, param: [4.14574745 9.45666714 4.99706317 8.91178867], weights: [0.2715673  0.29735433 0.43107837], train_wt_loss:  40.3011, val_wt_loss: 36.7829, train_grp_loss: [11.76510764 15.8659891  11.16014733], val_grp_loss: [10.63986552 14.87501293 11.28367099], train_hist_grp_loss: [15.33984972 19.87557353 38.44384667], cur_train_grp_loss: [0.0948798  0.12299211 0.23745064], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6809, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8750, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:19,148 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  161, train_loss:  13.4337, val_loss:  12.2610, grad_norm: 0.0040, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6516, 0.3473, 0.6810, param: [4.14563776 9.45640947 4.99726124 8.91231673], weights: [0.27118813 0.29710616 0.43170571], train_wt_loss:  40.3011, val_wt_loss: 36.7830, train_grp_loss: [11.76511746 15.86599835 11.16011356], val_grp_loss: [10.63983184 14.87508712 11.28369694], train_hist_grp_loss: [15.43472962 19.99856569 38.68129662], cur_train_grp_loss: [0.0948799  0.12299216 0.23744994], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6810, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8751, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:20,200 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  162, train_loss:  13.4337, val_loss:  12.2610, grad_norm: 0.0040, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6517, 0.3473, 0.6810, param: [4.14552708 9.45615385 4.9974585  8.9128471 ], weights: [0.27080905 0.29685771 0.43233324], train_wt_loss:  40.3011, val_wt_loss: 36.7830, train_grp_loss: [11.76512503 15.86601011 11.16007882], val_grp_loss: [10.6397962  14.87516509 11.28372213], train_hist_grp_loss: [15.5296096  20.12155792 38.91874584], cur_train_grp_loss: [0.09487998 0.12299224 0.23744922], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6810, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8752, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:21,229 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  163, train_loss:  13.4337, val_loss:  12.2610, grad_norm: 0.0040, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6517, 0.3473, 0.6810, param: [4.14541541 9.45590027 4.99765493 8.91337978], weights: [0.27043005 0.29660898 0.43296097], train_wt_loss:  40.3012, val_wt_loss: 36.7831, train_grp_loss: [11.76513038 15.86602439 11.16004312], val_grp_loss: [10.63975861 14.87524685 11.28374659], train_hist_grp_loss: [15.62448964 20.24455025 39.15619433], cur_train_grp_loss: [0.09488004 0.12299233 0.23744849], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6810, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8752, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:22,281 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  164, train_loss:  13.4337, val_loss:  12.2611, grad_norm: 0.0041, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6517, 0.3473, 0.6810, param: [4.14530276 9.45564874 4.99785054 8.91391477], weights: [0.27005115 0.29635997 0.43358889], train_wt_loss:  40.3012, val_wt_loss: 36.7832, train_grp_loss: [11.76513348 15.86604119 11.16000647], val_grp_loss: [10.63971907 14.87533239 11.28377029], train_hist_grp_loss: [15.71936973 20.36754269 39.39364205], cur_train_grp_loss: [0.09488008 0.12299244 0.23744773], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6810, max_kl_dist_index: 2, max_train_grp_loss:  15.8660, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8753, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:23,310 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  165, train_loss:  13.4337, val_loss:  12.2611, grad_norm: 0.0041, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6517, 0.3474, 0.6811, param: [4.14518912 9.45539924 4.99804532 8.91445207], weights: [0.26967232 0.29611068 0.43421699], train_wt_loss:  40.3012, val_wt_loss: 36.7832, train_grp_loss: [11.76513436 15.8660605  11.15996885], val_grp_loss: [10.63967758 14.87542172 11.28379325], train_hist_grp_loss: [15.81424983 20.49053526 39.631089  ], cur_train_grp_loss: [0.09488011 0.12299257 0.23744695], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6811, max_kl_dist_index: 2, max_train_grp_loss:  15.8661, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8754, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:24,370 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  166, train_loss:  13.4337, val_loss:  12.2611, grad_norm: 0.0041, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6517, 0.3474, 0.6811, param: [4.1450745  9.45515178 4.99823928 8.91499168], weights: [0.26929359 0.29586112 0.43484529], train_wt_loss:  40.3012, val_wt_loss: 36.7833, train_grp_loss: [11.76513299 15.86608233 11.15993028], val_grp_loss: [10.63963413 14.87551483 11.28381546], train_hist_grp_loss: [15.90912995 20.61352797 39.86853515], cur_train_grp_loss: [0.09488012 0.12299272 0.23744615], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6811, max_kl_dist_index: 2, max_train_grp_loss:  15.8661, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8755, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:25,410 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  167, train_loss:  13.4337, val_loss:  12.2611, grad_norm: 0.0041, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6518, 0.3474, 0.6811, param: [4.14495888 9.45490636 4.99843241 8.91553361], weights: [0.26891495 0.29561129 0.43547377], train_wt_loss:  40.3012, val_wt_loss: 36.7834, train_grp_loss: [11.76512938 15.86610667 11.15989074], val_grp_loss: [10.63958873 14.87561173 11.28383693], train_hist_grp_loss: [16.00401006 20.73652086 40.10598047], cur_train_grp_loss: [0.0948801  0.12299289 0.23744533], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6811, max_kl_dist_index: 2, max_train_grp_loss:  15.8661, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8756, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:26,440 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  168, train_loss:  13.4337, val_loss:  12.2612, grad_norm: 0.0041, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6518, 0.3474, 0.6811, param: [4.14484228 9.45466298 4.99862471 8.91607784], weights: [0.26853639 0.29536117 0.43610243], train_wt_loss:  40.3012, val_wt_loss: 36.7835, train_grp_loss: [11.76512354 15.86613354 11.15985025], val_grp_loss: [10.63954137 14.87571242 11.28385765], train_hist_grp_loss: [16.09889013 20.85951393 40.34342496], cur_train_grp_loss: [0.09488008 0.12299307 0.23744448], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6811, max_kl_dist_index: 2, max_train_grp_loss:  15.8661, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8757, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:27,483 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  169, train_loss:  13.4337, val_loss:  12.2612, grad_norm: 0.0042, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6518, 0.3474, 0.6812, param: [4.14472469 9.45442163 4.99881618 8.91662438], weights: [0.26815793 0.29511079 0.43673128], train_wt_loss:  40.3012, val_wt_loss: 36.7835, train_grp_loss: [11.76511546 15.86616292 11.1598088 ], val_grp_loss: [10.63949206 14.8758169  11.28387763], train_hist_grp_loss: [16.19377016 20.98250722 40.58086858], cur_train_grp_loss: [0.09488003 0.12299328 0.23744362], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6812, max_kl_dist_index: 2, max_train_grp_loss:  15.8662, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8758, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:28,522 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  170, train_loss:  13.4337, val_loss:  12.2612, grad_norm: 0.0042, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6518, 0.3474, 0.6812, param: [4.14460611 9.45418233 4.99900683 8.91717324], weights: [0.26777956 0.29486014 0.4373603 ], train_wt_loss:  40.3012, val_wt_loss: 36.7836, train_grp_loss: [11.76510515 15.86619483 11.15976638], val_grp_loss: [10.6394408  14.87592517 11.28389685], train_hist_grp_loss: [16.28865012 21.10550073 40.81831132], cur_train_grp_loss: [0.09487996 0.12299351 0.23744274], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6812, max_kl_dist_index: 2, max_train_grp_loss:  15.8662, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8759, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:29,607 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  171, train_loss:  13.4337, val_loss:  12.2612, grad_norm: 0.0042, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6519, 0.3474, 0.6812, param: [4.14448655 9.45394506 4.99919664 8.9177244 ], weights: [0.26740129 0.29460921 0.4379895 ], train_wt_loss:  40.3012, val_wt_loss: 36.7837, train_grp_loss: [11.76509259 15.86622925 11.15972301], val_grp_loss: [10.63938759 14.87603722 11.28391534], train_hist_grp_loss: [16.38353    21.22849449 41.05575316], cur_train_grp_loss: [0.09487988 0.12299376 0.23744184], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6812, max_kl_dist_index: 2, max_train_grp_loss:  15.8662, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8760, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:30,643 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  172, train_loss:  13.4337, val_loss:  12.2613, grad_norm: 0.0042, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6519, 0.3474, 0.6812, param: [4.14436599 9.45370982 4.99938562 8.91827788], weights: [0.26702311 0.29435802 0.43861888], train_wt_loss:  40.3012, val_wt_loss: 36.7838, train_grp_loss: [11.7650778  15.8662662  11.15967868], val_grp_loss: [10.63933242 14.87615307 11.28393307], train_hist_grp_loss: [16.47840978 21.35148851 41.29319407], cur_train_grp_loss: [0.09487978 0.12299403 0.23744092], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6812, max_kl_dist_index: 2, max_train_grp_loss:  15.8663, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8762, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:44:31,672 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  173, train_loss:  13.4337, val_loss:  12.2613, grad_norm: 0.0042, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6519, 0.3474, 0.6813, param: [4.14424445 9.45347662 4.99957377 8.91883366], weights: [0.26664502 0.29410655 0.43924843], train_wt_loss:  40.3012, val_wt_loss: 36.7838, train_grp_loss: [11.76506076 15.86630566 11.15963339], val_grp_loss: [10.6392753  14.87627271 11.28395006], train_hist_grp_loss: [16.57328944 21.47448282 41.53063404], cur_train_grp_loss: [0.09487966 0.12299431 0.23743997], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6813, max_kl_dist_index: 2, max_train_grp_loss:  15.8663, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8763, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
