2024-10-07 17:19:12,513 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.1,0.1,1,2023
2024-10-07 17:19:12,515 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 17:19:12,516 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:19:12,605 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 17:19:12,606 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:19:12,606 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 17:19:12,814 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 17:19:13,044 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:19:14,350 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6263, val_loss:  12.2213, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0092, 0.0189, 0.0010, KL_dist: 0.6793, 0.3255, 0.6811, param: [ 4.86984388  6.96415822  5.68975979 10.30138106], weights: [0.30678156 0.31019421 0.38302423], train_wt_loss:  37.8789, val_wt_loss: 36.6638, train_grp_loss: [11.42332967 13.78302986 12.99372611], val_grp_loss: [12.57498377 12.87149034 11.21534873], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6811, max_kl_dist_index: 2, max_train_grp_loss:  13.7830, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8715, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:22,633 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  68, train_loss:  14.1237, val_loss:  14.2353, grad_norm: 0.5960, live_grad: 0.0000, reward_err: 0.0078, 0.0795, 0.0124, KL_dist: 0.9781, 0.6931, 1.0823, param: [ 2.58022157  4.93303422  5.43427931 17.11080796], weights: [9.40202231e-06 7.43087342e-04 9.99247511e-01], train_wt_loss:  42.3712, val_wt_loss: 42.7059, train_grp_loss: [ 9.96664081 19.38274496 12.44925181], val_grp_loss: [11.18531004 20.04910935 11.45400535], train_hist_grp_loss: [ 5.56842326  9.93831205 17.14225624], cur_train_grp_loss: [0.07666896 0.16280909 0.24410328], max_reward_err:  0.0795, max_reward_err_index: 1, max_kl_dist:  1.0823, max_kl_dist_index: 2, max_train_grp_loss:  19.3827, max_train_grp_loss_index: 1, max_val_grp_loss:  20.0491, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:23,626 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  69, train_loss:  14.1267, val_loss:  14.2388, grad_norm: 0.5967, live_grad: 0.0000, reward_err: 0.0078, 0.0795, 0.0124, KL_dist: 0.9784, 0.6937, 1.0828, param: [ 2.5781749   4.93064594  5.43351671 17.11767317], weights: [7.95298808e-06 6.85158532e-04 9.99306888e-01], train_wt_loss:  42.3801, val_wt_loss: 42.7165, train_grp_loss: [ 9.96634424 19.39055553 12.44923879], val_grp_loss: [11.18486189 20.0587757  11.45539382], train_hist_grp_loss: [ 5.64508973 10.10119226 17.38635922], cur_train_grp_loss: [0.07666647 0.16288021 0.24410298], max_reward_err:  0.0795, max_reward_err_index: 1, max_kl_dist:  1.0828, max_kl_dist_index: 2, max_train_grp_loss:  19.3906, max_train_grp_loss_index: 1, max_val_grp_loss:  20.0588, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:24,613 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  70, train_loss:  14.1294, val_loss:  14.2421, grad_norm: 0.5974, live_grad: 0.0000, reward_err: 0.0078, 0.0795, 0.0124, KL_dist: 0.9788, 0.6943, 1.0833, param: [ 2.57628757  4.92844266  5.43281291 17.12400545], weights: [6.72723235e-06 6.31784279e-04 9.99361488e-01], train_wt_loss:  42.3883, val_wt_loss: 42.7263, train_grp_loss: [ 9.96607281 19.39776342 12.44922772], val_grp_loss: [11.18445033 20.0676957  11.45667637], train_hist_grp_loss: [ 5.72175392 10.2641381  17.63046194], cur_train_grp_loss: [0.07666419 0.16294584 0.24410272], max_reward_err:  0.0795, max_reward_err_index: 1, max_kl_dist:  1.0833, max_kl_dist_index: 2, max_train_grp_loss:  19.3978, max_train_grp_loss_index: 1, max_val_grp_loss:  20.0677, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:25,599 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  71, train_loss:  14.1320, val_loss:  14.2451, grad_norm: 0.5980, live_grad: 0.0000, reward_err: 0.0078, 0.0799, 0.0124, KL_dist: 0.9791, 0.6948, 1.0837, param: [ 2.57454709  4.92641     5.43216339 17.12984633], weights: [5.69036085e-06 5.82600770e-04 9.99411709e-01], train_wt_loss:  42.3959, val_wt_loss: 42.7354, train_grp_loss: [ 9.96582423 19.40441506 12.44921829], val_grp_loss: [11.18407225 20.07592694 11.45786099], train_hist_grp_loss: [ 5.79841602 10.42714452 17.87456445], cur_train_grp_loss: [0.0766621  0.16300642 0.2441025 ], max_reward_err:  0.0799, max_reward_err_index: 1, max_kl_dist:  1.0837, max_kl_dist_index: 2, max_train_grp_loss:  19.4044, max_train_grp_loss_index: 1, max_val_grp_loss:  20.0759, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:26,595 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  14.1343, val_loss:  14.2479, grad_norm: 0.5985, live_grad: 0.0000, reward_err: 0.0078, 0.0805, 0.0124, KL_dist: 0.9794, 0.6953, 1.0840, param: [ 2.57294196  4.92453473  5.43156397 17.1352341 ], weights: [4.81327517e-06 5.37274098e-04 9.99457913e-01], train_wt_loss:  42.4029, val_wt_loss: 42.7437, train_grp_loss: [ 9.96559646 19.41055335 12.44921027], val_grp_loss: [11.1837248  20.08352256 11.45895507], train_hist_grp_loss: [ 5.8750762  10.59020683 18.11866677], cur_train_grp_loss: [0.07666019 0.16306231 0.24410232], max_reward_err:  0.0805, max_reward_err_index: 1, max_kl_dist:  1.0840, max_kl_dist_index: 2, max_train_grp_loss:  19.4106, max_train_grp_loss_index: 1, max_val_grp_loss:  20.0835, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:27,581 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  73, train_loss:  14.1365, val_loss:  14.2505, grad_norm: 0.5990, live_grad: 0.0000, reward_err: 0.0078, 0.0805, 0.0124, KL_dist: 0.9797, 0.6958, 1.0844, param: [ 2.5714616   4.92280463  5.4310108  17.14020406], weights: [4.07135787e-06 4.95497675e-04 9.99500431e-01], train_wt_loss:  42.4094, val_wt_loss: 42.7514, train_grp_loss: [ 9.96538765 19.41621785 12.44920344], val_grp_loss: [11.18340541 20.09053164 11.45996545], train_hist_grp_loss: [ 5.95173464 10.75332072 18.36276893], cur_train_grp_loss: [0.07665843 0.16311389 0.24410216], max_reward_err:  0.0805, max_reward_err_index: 1, max_kl_dist:  1.0844, max_kl_dist_index: 2, max_train_grp_loss:  19.4162, max_train_grp_loss_index: 1, max_val_grp_loss:  20.0905, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:28,591 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  74, train_loss:  14.1385, val_loss:  14.2529, grad_norm: 0.5995, live_grad: 0.0000, reward_err: 0.0078, 0.0805, 0.0124, KL_dist: 0.9799, 0.6962, 1.0847, param: [ 2.57009625  4.92120843  5.43050031 17.14478871], weights: [3.44378283e-06 4.56989896e-04 9.99539566e-01], train_wt_loss:  42.4154, val_wt_loss: 42.7586, train_grp_loss: [ 9.96519614 19.42144511 12.44919763], val_grp_loss: [11.18311173 20.09699943 11.46089849], train_hist_grp_loss: [ 6.02839147 10.91648222 18.60687096], cur_train_grp_loss: [0.07665683 0.16316149 0.24410203], max_reward_err:  0.0805, max_reward_err_index: 1, max_kl_dist:  1.0847, max_kl_dist_index: 2, max_train_grp_loss:  19.4214, max_train_grp_loss_index: 1, max_val_grp_loss:  20.0970, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:29,571 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  75, train_loss:  14.1403, val_loss:  14.2550, grad_norm: 0.5999, live_grad: 0.0000, reward_err: 0.0077, 0.0805, 0.0127, KL_dist: 0.9801, 0.6966, 1.0850, param: [ 2.56883693  4.91973575  5.43002922 17.14901804], weights: [2.91293165e-06 4.21492015e-04 9.99575595e-01], train_wt_loss:  42.4209, val_wt_loss: 42.7651, train_grp_loss: [ 9.96502041 19.42626885 12.44919269], val_grp_loss: [11.18284162 20.10296774 11.46176005], train_hist_grp_loss: [ 6.10504682 11.07968764 18.85097287], cur_train_grp_loss: [0.07665535 0.16320542 0.24410191], max_reward_err:  0.0805, max_reward_err_index: 1, max_kl_dist:  1.0850, max_kl_dist_index: 2, max_train_grp_loss:  19.4263, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1030, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:30,560 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  76, train_loss:  14.1420, val_loss:  14.2571, grad_norm: 0.6003, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9804, 0.6969, 1.0853, param: [ 2.56767535  4.91837701  5.42959448 17.15291966], weights: [2.46389982e-06 3.88766210e-04 9.99608770e-01], train_wt_loss:  42.4260, val_wt_loss: 42.7712, train_grp_loss: [ 9.9648591  19.4307202  12.44918848], val_grp_loss: [11.18259313 20.10847512 11.46255556], train_hist_grp_loss: [ 6.18170082 11.2429336  19.09507469], cur_train_grp_loss: [0.076654   0.16324596 0.24410182], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0853, max_kl_dist_index: 2, max_train_grp_loss:  19.4307, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1085, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:31,542 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  77, train_loss:  14.1436, val_loss:  14.2589, grad_norm: 0.6007, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9806, 0.6972, 1.0855, param: [ 2.56660391  4.91712339  5.4291933  17.15651904], weights: [2.08407889e-06 3.58593829e-04 9.99639322e-01], train_wt_loss:  42.4307, val_wt_loss: 42.7768, train_grp_loss: [ 9.96471097 19.4348279  12.4491849 ], val_grp_loss: [11.18236447 20.11355718 11.46329005], train_hist_grp_loss: [ 6.25835359 11.40621696 19.33917642], cur_train_grp_loss: [0.07665276 0.16328336 0.24410173], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0855, max_kl_dist_index: 2, max_train_grp_loss:  19.4348, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1136, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:32,534 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  78, train_loss:  14.1450, val_loss:  14.2607, grad_norm: 0.6010, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9807, 0.6975, 1.0857, param: [ 2.56561558  4.91596672  5.42882309 17.15983966], weights: [1.76280288e-06 3.30773787e-04 9.99667463e-01], train_wt_loss:  42.4350, val_wt_loss: 42.7820, train_grp_loss: [ 9.9645749  19.43861846 12.44918185], val_grp_loss: [11.18215402 20.11824674 11.46396818], train_hist_grp_loss: [ 6.33500521 11.56953484 19.58327809], cur_train_grp_loss: [0.07665162 0.16331788 0.24410166], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0857, max_kl_dist_index: 2, max_train_grp_loss:  19.4386, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1182, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:33,550 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  79, train_loss:  14.1463, val_loss:  14.2622, grad_norm: 0.6013, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9809, 0.6978, 1.0860, param: [ 2.56470389  4.91489952  5.42848146 17.16290316], weights: [1.49104914e-06 3.05121111e-04 9.99693388e-01], train_wt_loss:  42.4390, val_wt_loss: 42.7867, train_grp_loss: [ 9.96444986 19.44211635 12.44917925], val_grp_loss: [11.1819603  20.12257412 11.46459423], train_hist_grp_loss: [ 6.41165578 11.73288458 19.82737969], cur_train_grp_loss: [0.07665058 0.16334973 0.2441016 ], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0860, max_kl_dist_index: 2, max_train_grp_loss:  19.4421, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1226, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:34,534 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  80, train_loss:  14.1476, val_loss:  14.2637, grad_norm: 0.6016, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9811, 0.6981, 1.0862, param: [ 2.56386286  4.91391484  5.42816621 17.1657295 ], weights: [1.26118524e-06 2.81465603e-04 9.99717273e-01], train_wt_loss:  42.4427, val_wt_loss: 42.7911, train_grp_loss: [ 9.96433493 19.44534418 12.44917705], val_grp_loss: [11.18178193 20.12656729 11.46517219], train_hist_grp_loss: [ 6.4883054  11.89626371 20.07148125], cur_train_grp_loss: [0.07664961 0.16337913 0.24410155], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0862, max_kl_dist_index: 2, max_train_grp_loss:  19.4453, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1266, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:35,550 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  81, train_loss:  14.1487, val_loss:  14.2651, grad_norm: 0.6019, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9812, 0.6983, 1.0863, param: [ 2.56308701  4.91300629  5.42787529 17.16833708], weights: [1.06675484e-06 2.59650633e-04 9.99739283e-01], train_wt_loss:  42.4461, val_wt_loss: 42.7952, train_grp_loss: [ 9.96422925 19.44832277 12.44917516], val_grp_loss: [11.18161768 20.13025207 11.46570574], train_hist_grp_loss: [ 6.56495413 12.05966996 20.31558276], cur_train_grp_loss: [0.07664873 0.16340625 0.24410151], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0863, max_kl_dist_index: 2, max_train_grp_loss:  19.4483, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1303, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:36,532 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  82, train_loss:  14.1497, val_loss:  14.2663, grad_norm: 0.6021, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9813, 0.6985, 1.0865, param: [ 2.56237127  4.91216799  5.42760684 17.17074286], weights: [9.02296508e-07 2.39532021e-04 9.99759566e-01], train_wt_loss:  42.4492, val_wt_loss: 42.7989, train_grp_loss: [ 9.96413205 19.45107137 12.44917356], val_grp_loss: [11.18146641 20.13365226 11.46619826], train_hist_grp_loss: [ 6.64160205 12.22310124 20.55968423], cur_train_grp_loss: [0.07664792 0.16343128 0.24410147], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0865, max_kl_dist_index: 2, max_train_grp_loss:  19.4511, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1337, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:37,517 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  83, train_loss:  14.1507, val_loss:  14.2675, grad_norm: 0.6024, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9815, 0.6988, 1.0867, param: [ 2.56171096  4.91139449  5.42735912 17.17296249], weights: [7.63190456e-07 2.20977026e-04 9.99778260e-01], train_wt_loss:  42.4521, val_wt_loss: 42.8024, train_grp_loss: [ 9.96404264 19.45360774 12.4491722 ], val_grp_loss: [11.18132707 20.13678984 11.46665291], train_hist_grp_loss: [ 6.71824922 12.38655562 20.80378567], cur_train_grp_loss: [0.07664717 0.16345438 0.24410144], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0867, max_kl_dist_index: 2, max_train_grp_loss:  19.4536, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1368, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:38,529 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  84, train_loss:  14.1516, val_loss:  14.2685, grad_norm: 0.6026, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9816, 0.6989, 1.0868, param: [ 2.56110179  4.91068078  5.42713053 17.17501041], weights: [6.45528858e-07 2.03863420e-04 9.99795491e-01], train_wt_loss:  42.4548, val_wt_loss: 42.8056, train_grp_loss: [ 9.96396037 19.45594826 12.44917104], val_grp_loss: [11.18119869 20.13968511 11.46707258], train_hist_grp_loss: [ 6.7948957  12.55003132 21.04788709], cur_train_grp_loss: [0.07664648 0.1634757  0.24410142], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0868, max_kl_dist_index: 2, max_train_grp_loss:  19.4559, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1397, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:39,515 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  85, train_loss:  14.1524, val_loss:  14.2695, grad_norm: 0.6028, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9817, 0.6991, 1.0869, param: [ 2.56053978  4.91002224  5.42691959 17.1768999 ], weights: [5.46006161e-07 1.88078629e-04 9.99811375e-01], train_wt_loss:  42.4573, val_wt_loss: 42.8085, train_grp_loss: [ 9.96388465 19.45810804 12.44917005], val_grp_loss: [11.18108042 20.14235676 11.46745995], train_hist_grp_loss: [ 6.87154155 12.71352668 21.29198848], cur_train_grp_loss: [0.07664585 0.16349536 0.24410139], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0869, max_kl_dist_index: 2, max_train_grp_loss:  19.4581, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1424, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:40,501 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  86, train_loss:  14.1532, val_loss:  14.2704, grad_norm: 0.6029, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9818, 0.6993, 1.0871, param: [ 2.56002128  4.90941459  5.42672494 17.17864326], weights: [4.61826278e-07 1.73518965e-04 9.99826019e-01], train_wt_loss:  42.4596, val_wt_loss: 42.8113, train_grp_loss: [ 9.96381496 19.46010105 12.44916921], val_grp_loss: [11.18097142 20.14482208 11.46781751], train_hist_grp_loss: [ 6.94818681 12.8770402  21.53608986], cur_train_grp_loss: [0.07664527 0.16351351 0.24410137], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0871, max_kl_dist_index: 2, max_train_grp_loss:  19.4601, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1448, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:41,496 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  87, train_loss:  14.1539, val_loss:  14.2713, grad_norm: 0.6031, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9818, 0.6994, 1.0872, param: [ 2.5595429   4.9088539   5.42654532 17.18025179], weights: [3.90624084e-07 1.60088904e-04 9.99839520e-01], train_wt_loss:  42.4617, val_wt_loss: 42.8138, train_grp_loss: [ 9.96375079 19.46194016 12.4491685 ], val_grp_loss: [11.18087098 20.147097   11.46814753], train_hist_grp_loss: [ 7.02483154 13.04057046 21.78019121], cur_train_grp_loss: [0.07664473 0.16353026 0.24410136], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0872, max_kl_dist_index: 2, max_train_grp_loss:  19.4619, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1471, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:42,489 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  88, train_loss:  14.1545, val_loss:  14.2720, grad_norm: 0.6033, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9819, 0.6996, 1.0873, param: [ 2.55910154  4.90833654  5.42637957 17.18173594], weights: [3.30399002e-07 1.47700435e-04 9.99851969e-01], train_wt_loss:  42.4636, val_wt_loss: 42.8161, train_grp_loss: [ 9.9636917  19.46363725 12.44916789], val_grp_loss: [11.18077841 20.14919622 11.46845214], train_hist_grp_loss: [ 7.10147578 13.20411617 22.02429256], cur_train_grp_loss: [0.07664424 0.16354572 0.24410134], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0873, max_kl_dist_index: 2, max_train_grp_loss:  19.4636, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1492, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:43,516 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  89, train_loss:  14.1551, val_loss:  14.2727, grad_norm: 0.6034, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9820, 0.6997, 1.0874, param: [ 2.55869433  4.90785916  5.42622662 17.18310534], weights: [2.79458821e-07 1.36272459e-04 9.99863448e-01], train_wt_loss:  42.4654, val_wt_loss: 42.8182, train_grp_loss: [ 9.96363728 19.46520329 12.44916737], val_grp_loss: [11.18069308 20.15113332 11.46873328], train_hist_grp_loss: [ 7.17811956 13.36767615 22.26839389], cur_train_grp_loss: [0.07664378 0.16355998 0.24410133], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0874, max_kl_dist_index: 2, max_train_grp_loss:  19.4652, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1511, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:44,511 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  90, train_loss:  14.1557, val_loss:  14.2734, grad_norm: 0.6035, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9821, 0.6998, 1.0875, param: [ 2.55831862  4.90741866  5.42608549 17.18436887], weights: [2.36372176e-07 1.25730240e-04 9.99874033e-01], train_wt_loss:  42.4671, val_wt_loss: 42.8202, train_grp_loss: [ 9.96358715 19.4666484  12.44916693], val_grp_loss: [11.18061442 20.15292082 11.46899276], train_hist_grp_loss: [ 7.25476293 13.53124929 22.51249521], cur_train_grp_loss: [0.07664336 0.16357314 0.24410132], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0875, max_kl_dist_index: 2, max_train_grp_loss:  19.4666, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1529, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
